	Akkermansia_muciniphila	Alistipes_finegoldii	Alistipes_indistinctus	Alistipes_onderdonkii	Alistipes_putredinis	Alistipes_shahii	Anaerostipes_hadrus	Anaerotruncus_colihominis	Anaerotruncus_unclassified	Bacteroidales_bacterium_ph8	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_dorei	Bacteroides_faecis	Bacteroides_fragilis	Bacteroides_massiliensis	Bacteroides_ovatus	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_bifidum	Bifidobacterium_longum	Bilophila_unclassified	Bilophila_wadsworthia	Burkholderiales_bacterium_1_1_47	C2likevirus_unclassified	Clostridiaceae_bacterium_JC118	Clostridiales_bacterium_1_7_47FAA	Clostridium_asparagiforme	Clostridium_bartlettii	Clostridium_bolteae	Clostridium_citroniae	Clostridium_clostridioforme	Clostridium_hathewayi	Clostridium_leptum	Clostridium_symbiosum	Collinsella_aerofaciens	Coprobacillus_unclassified	Coprococcus_catus	Coprococcus_comes	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Dorea_unclassified	Eggerthella_unclassified	Escherichia_coli	Escherichia_unclassified	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Flavonifractor_plautii	Haemophilus_parainfluenzae	Holdemania_filiformis	Holdemania_unclassified	Lachnospiraceae_bacterium_1_1_57FAA	Lachnospiraceae_bacterium_2_1_58FAA	Lachnospiraceae_bacterium_3_1_46FAA	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Lachnospiraceae_bacterium_5_1_63FAA	Lachnospiraceae_bacterium_7_1_58FAA	Lachnospiraceae_bacterium_8_1_57FAA	Odoribacter_splanchnicus	Oscillibacter_unclassified	Parabacteroides_distasonis	Parabacteroides_merdae	Parabacteroides_unclassified	Parasutterella_excrementihominis	Peptostreptococcaceae_noname_unclassified	Prevotella_copri	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_unclassified	Ruminococcaceae_bacterium_D16	Ruminococcus_bromii	Ruminococcus_gnavus	Ruminococcus_obeum	Ruminococcus_torques	Streptococcus_parasanguinis	Streptococcus_salivarius	Subdoligranulum_unclassified	Sutterella_wadsworthensis	Veillonella_atypica	Veillonella_dispar	Veillonella_parvula	Veillonella_unclassified
CSM5MCVL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2957	0	0	0	1470	0	3567	264	0	0	0	0	0	0	0	81	0	14	305	0	49	0	314	82	0	0	7	3	0	0	271	0	1	0	0	128	0	0	0	0	165	0	0	1	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	255	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0
CSM5MCVN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1826	0	0	0	1021	0	5193	202	0	0	0	0	0	0	0	0	0	6	28	1	17	0	1084	7	0	0	0	0	0	0	275	0	65	0	0	2	3	0	3	0	223	0	0	0	16	0	0	0	0	0	13	0	0	0	0	0	0	0	0	4	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSM5MCW6	0	0	0	0	0	0	0	0	0	0	0	0	8602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	97	0	169	0	0	35	0	0	0	0	0	0	0	1	1	0	0	260	0	0	0	0	0	0	5	0	7	1	16	0	0	16	0	19	0	221	68	0	0	0	62	0	0	321	0	13	0	3	0	3	6	13	0	0	51	0	0	0	0	0
CSM5MCWC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	6	0	0	0	0	3	0	0	0	0	0	0	0	15	0	0	6	104	0	0	0	2	0	0	0	0	0	0	0	525	0	2	0	0	1	0	0	5	25	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	7466	0	0	0	0	103	0	39	0	0	270	0	0	0	1400	0
CSM5MCWE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	24	0	0	0	0	0	0	0	15	0	0	374	76	0	0	0	2	0	0	0	0	0	0	2	2326	0	0	0	0	0	0	0	0	24	0	0	0	0	1	0	0	0	0	0	0	312	0	0	0	0	1	0	0	2787	0	0	0	0	426	0	51	0	0	207	0	0	0	3334	36
CSM5MCWG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSM5MCXD	323	0	0	0	0	0	13	89	0	0	243	0	0	0	150	0	0	0	1508	4141	867	0	0	0	0	0	0	0	0	0	0	43	19	0	197	3	296	5	32	0	0	0	0	0	551	0	16	0	0	11	1	0	107	0	0	0	0	581	30	0	3	0	0	0	4	0	15	14	0	0	269	0	0	0	0	0	0	4	0	86	67	0	0	5	25	197	0	0	84	0	0	0	0	0
CSM5MCXT	0	2	0	9	811	0	0	0	0	0	571	796	3	5	0	0	6	308	681	1006	2340	37	153	0	0	0	9	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	28	2	0	266	1151	18	654	2	6	0	1	31	0	2	0	0	2	0	103	23	409	155	0	2	0	0	8	103	35	0	0	42	0	3	26	1	2	176	0	0	0	0	0
CSM5MCXV	0	5	0	28	877	1	0	0	0	0	235	956	0	2	0	0	6	210	89	996	2658	3	262	0	0	0	5	1	6	2	0	0	0	0	4	0	0	0	1	0	2	0	0	0	0	0	5	3	0	0	0	0	0	0	13	1155	3	1045	3	22	1	0	0	0	2	0	0	6	0	124	0	534	253	0	4	0	0	3	9	185	0	0	46	0	3	32	5	6	180	0	0	1	1	4
CSM5MCY2	0	12	3	61	1179	112	0	0	0	0	241	1138	1	3	0	0	6	187	209	859	2768	6	162	0	0	0	5	1	10	0	0	0	0	0	1	0	0	0	8	0	1	0	0	4	0	0	7	0	0	4	0	39	4	0	155	680	19	978	3	20	0	0	0	0	4	0	0	7	11	121	26	297	195	0	6	2	0	27	32	13	0	0	44	0	3	22	9	6	281	0	0	1	4	3
CSM5MCYS	848	0	0	0	0	0	49	108	3	0	4216	0	0	0	335	0	0	0	1469	1209	70	0	0	0	0	0	0	0	0	0	0	20	4	3	27	1	153	16	39	6	0	3	0	0	2	0	21	5	6	24	0	0	653	0	0	0	0	1	9	0	4	0	13	0	10	9	53	3	0	0	147	0	0	2	0	0	0	0	0	0	5	1	0	2	16	186	0	0	250	0	0	0	0	0
CSM5MCYW	0	0	0	0	0	0	0	0	0	0	0	0	8161	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	2	2	0	0	282	0	450	0	0	62	0	3	0	0	0	0	0	0	4	0	1	96	0	0	0	0	0	1	10	0	26	0	0	0	0	50	0	31	0	268	125	0	0	0	92	0	0	103	0	20	0	4	0	10	50	80	0	0	60	0	0	0	0	0
CSM5MCZ3	0	0	0	0	0	0	0	0	0	0	0	0	6230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	3	2	2	0	0	227	0	407	0	0	564	0	13	0	0	0	0	0	0	10	0	0	376	0	0	0	0	0	1	7	0	39	1	0	0	0	428	0	27	0	505	131	0	0	0	300	0	0	320	0	46	0	11	0	54	31	103	0	0	135	0	0	0	0	1
CSM5MCZ5	0	0	0	0	0	0	0	0	0	0	0	0	6973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	3	0	0	165	0	289	0	0	113	0	3	0	0	0	0	0	0	9	0	0	883	0	0	0	0	0	1	5	0	32	0	0	0	0	105	0	14	0	247	103	0	0	0	79	0	0	520	0	34	0	5	0	57	139	110	0	2	99	0	0	0	0	1
CSM5MCZ7	0	0	0	0	0	0	0	0	0	0	0	0	7952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	4	0	0	247	0	454	0	0	96	0	0	0	0	0	0	0	0	2	0	0	235	0	0	0	0	0	2	1	0	13	1	0	0	0	91	0	13	0	277	129	0	0	0	100	0	0	194	0	4	0	7	0	5	55	61	0	0	46	0	0	0	1	1
CSM5MCZB	47	73	0	0	7	0	1	2	0	0	709	35	26	24	0	0	1137	3504	3	915	716	1	0	0	0	2	39	9	105	0	0	0	0	0	64	3	4	2	3	1	3	0	0	0	0	3	30	0	0	0	0	18	0	0	1041	0	0	516	24	0	0	0	1	0	0	0	0	16	83	0	71	179	290	0	2	0	0	0	0	145	0	0	20	0	2	15	0	0	110	0	0	0	0	0
CSM5MCZD	0	0	2	44	568	0	1	0	5	47	204	0	0	0	0	0	190	353	81	2487	484	1	0	14	18	12	2	0	0	0	1	0	3	2	0	0	0	0	14	0	12	0	2	23	0	5	72	0	0	0	0	108	0	0	1637	119	0	2106	25	1	2	1	1	0	39	0	5	27	0	50	65	132	166	0	0	0	0	0	0	82	53	16	179	0	46	32	0	0	466	0	0	0	0	0
CSM5MCZF	0	0	2	54	626	0	1	0	1	62	301	0	0	0	0	0	142	328	95	3305	417	1	0	1	6	3	0	0	0	1	0	0	1	0	0	0	0	0	17	0	2	0	0	10	0	2	44	0	0	0	3	198	0	0	891	150	0	2190	25	17	0	1	0	0	25	0	5	28	0	68	39	94	140	0	0	0	0	0	0	97	25	14	77	0	20	27	0	0	443	0	0	0	0	0
CSM67U9B	0	0	0	51	332	0	1	0	1	45	182	0	1	0	0	0	278	261	42	2083	548	0	0	28	12	42	2	0	0	18	0	0	1	1	0	0	0	0	2	0	30	0	6	14	0	5	41	0	0	0	0	152	0	0	2210	1104	0	1055	3	66	0	1	0	0	16	0	5	7	0	27	15	59	97	0	0	2	0	132	0	150	33	11	146	0	61	29	0	0	591	0	0	0	0	0
CSM67U9D	0	0	1	55	451	0	0	0	0	52	179	0	0	0	0	0	230	707	48	2552	429	0	0	9	11	8	2	0	0	0	0	0	0	0	0	0	0	0	20	0	12	0	0	11	0	1	23	0	0	0	1	105	0	0	1045	811	0	1737	11	9	0	1	0	0	9	0	5	12	0	41	27	88	126	0	0	0	0	6	0	45	31	28	388	0	49	8	0	1	612	0	0	0	1	0
CSM67U9J	238	0	0	0	0	0	1	36	5	0	266	0	0	0	270	0	0	0	1247	6277	513	0	0	0	0	0	0	0	0	69	0	14	8	0	83	0	167	2	9	0	0	0	0	0	235	0	2	0	0	52	0	0	14	0	0	0	0	198	21	0	0	0	0	0	0	0	2	6	0	0	147	0	0	1	0	0	0	5	0	16	21	0	0	0	1	40	0	0	36	0	0	0	0	0
CSM67UA2	687	0	0	1600	0	0	0	13	0	0	207	0	0	0	199	0	0	0	2132	3599	613	0	0	0	0	0	0	0	0	0	0	6	3	0	34	0	6	2	21	1	0	0	0	0	344	0	4	0	0	59	0	0	22	0	0	0	0	176	28	0	0	0	0	0	0	0	0	4	0	0	126	0	0	1	0	0	0	6	0	7	41	0	0	1	4	20	0	0	35	0	0	0	0	0
CSM67UAA	0	0	0	1	88	1	0	0	0	0	25	13	49	0	0	0	1	30	13	30	210	7	5	0	13	8	0	0	1	0	0	0	0	12	1	2293	0	0	0	1	0	1	0	0	0	0	0	0	0	2286	0	3	0	0	19	7	0	84	0	23	0	0	2	0	0	0	0	0	0	0	2	15	2	0	2	4	0	1	74	4	0	0	0	663	0	74	2	0	5	0	4	0	3866	55
CSM67UAG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	26	0	0	0	0	0	0	0	67	205	567	1327	1802	0	0	0	59	0	0	14	0	0	0	0	1964	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1049	0	190	28	4	0	0	126	12	2397	1
CSM67UAU	0	39	24	394	1005	0	0	0	0	262	678	0	204	3	432	0	664	5	32	534	666	284	0	6	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	19	0	1	40	182	0	0	0	0	1	2	392	0	0	85	0	77	2753	10	0	0	1	0	0	17	0	1	3	23	254	61	9	0	158	0	0	0	11	41	0	26	2	94	0	21	8	0	0	473	0	0	0	0	0
CSM67UAW	0	48	32	1023	1285	0	0	0	3	445	620	0	301	1	474	0	523	0	43	320	790	137	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	11	0	6	16	330	0	0	0	0	26	1	135	0	0	37	0	55	2108	2	1	0	0	0	0	2	0	2	2	35	329	108	17	0	127	0	4	0	7	50	24	11	0	56	0	18	25	0	0	403	0	0	0	1	1
CSM67UAY	434	44	24	824	1393	0	0	0	0	405	548	0	234	4	397	0	354	0	28	239	600	1273	0	0	0	0	11	1	0	0	0	0	0	1	3	0	0	1	2	0	10	0	7	36	402	0	0	2	0	98	20	163	0	0	65	0	70	1291	6	0	0	0	0	0	22	0	1	2	27	366	59	7	0	54	0	2	0	0	21	1	12	1	35	0	23	58	0	0	320	0	0	0	0	0
CSM67UB1	218	53	19	974	1430	0	0	0	5	408	826	0	280	2	1197	0	527	0	28	499	675	224	0	2	0	0	6	1	0	0	0	0	0	0	1	0	0	35	1	2	2	0	2	8	226	0	0	0	0	129	0	195	0	0	12	0	16	762	1	0	0	0	0	0	33	0	1	1	0	626	20	15	0	111	0	0	0	0	0	5	2	0	35	0	20	69	0	0	297	0	0	0	0	0
CSM67UB3	485	56	46	858	1504	0	0	0	3	480	653	0	307	1	720	0	471	0	26	151	897	215	0	4	0	0	9	0	0	0	0	0	0	0	4	0	0	1	1	3	14	0	16	22	479	0	0	0	0	50	1	149	0	0	87	0	24	862	6	0	0	0	0	0	14	0	0	3	0	449	75	10	0	81	0	0	0	4	8	13	1	1	61	0	31	62	0	0	585	0	0	0	0	0
CSM67UB9	0	254	0	0	0	0	0	0	0	0	98	2	17	0	0	0	4614	31	210	2176	1186	7	0	0	0	0	0	0	0	0	0	7	31	0	326	5	468	66	19	19	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	3	0	406	0	0	0	0	1	0	0	0	0	0	0	0	8	1	3	4	0	0	0	0	0	0	0	0	0	9	4	0	0	0	18	0	0	0	0	0
CSM67UBB	41	52	0	188	0	41	1	0	0	0	0	0	0	0	0	3390	848	3553	0	0	0	0	0	0	0	1	25	0	16	0	0	0	0	0	2	0	0	0	6	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	20	51	0	970	1	0	0	0	11	1	78	0	0	0	0	0	4	0	0	1	9	2	1	4	520	0	0	0	117	11	0	16	0	0	9	0	0	0	0	1
CSM67UBF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1956	0	0	0	2621	0	3440	97	0	0	0	0	0	0	0	0	0	11	23	3	32	0	1148	18	0	0	0	0	0	0	384	0	43	0	0	8	0	0	0	0	34	0	0	2	45	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	21	90	0	0	0	0	0	0	10	0	0	4	0	0	0	0	0
CSM67UBH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1461	0	0	0	2836	0	2190	185	0	0	0	0	0	0	0	0	0	27	144	0	38	0	1508	19	0	0	4	5	0	0	434	0	298	0	0	40	0	0	2	0	641	0	0	0	28	0	0	0	0	0	82	0	1	0	0	0	0	0	0	1	0	7	0	10	21	0	0	0	0	2	0	11	0	0	1	0	0	0	0	0
CSM67UBN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1791	0	0	0	1060	0	4962	134	0	0	0	0	0	0	0	0	0	2	15	0	20	0	908	1	0	0	10	2	0	0	300	0	73	0	0	0	2	0	9	0	676	0	0	0	7	0	0	0	0	0	11	0	2	0	0	0	0	0	0	1	0	0	0	2	9	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
CSM67UBR	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2576	0	0	0	2234	0	3797	196	0	0	0	0	0	0	0	7	0	2	1	0	12	0	353	0	0	0	1	0	0	0	258	0	32	0	0	11	5	0	2	0	341	0	0	0	23	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	140	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CSM67UCK	0	3	20	32	812	140	0	0	2	0	344	405	0	10	0	0	20	368	76	1585	1156	4	85	0	0	0	1	0	4	0	0	0	22	0	117	1	0	7	0	0	1	0	0	0	0	0	1	0	0	1	1	30	0	0	2	1510	0	1520	0	0	0	0	0	0	1	0	0	2	0	97	14	941	58	82	1	0	0	7	3	0	3	0	6	0	3	12	3	0	488	0	0	0	0	0
CSM67UGC	523	0	0	5062	0	0	0	4	0	0	2032	0	2	0	1021	0	0	0	342	332	207	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	22	0	0	2	0	0	0	0	36	0	0	0	0	57	21	0	70	0	0	0	0	11	1	0	0	0	0	0	0	6	2	0	0	0	49	0	0	0	0	0	0	7	0	0	10	0	0	0	1	142	0	0	33	0	0	0	0	0
CSM67UGO	0	0	1	72	566	0	0	0	0	41	224	0	0	0	0	0	446	383	21	1620	480	1	0	35	13	10	3	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	1	27	0	2	45	0	0	0	0	77	0	0	3579	14	0	1251	9	0	0	0	0	0	26	0	5	17	5	0	24	80	181	0	0	0	8	0	0	75	14	6	104	0	29	51	0	0	442	0	0	0	0	0
CSM79HG5	95	0	0	474	0	0	1	0	0	0	405	0	0	0	395	0	0	0	2247	5353	777	0	0	0	0	0	0	0	0	0	0	11	4	0	43	0	61	0	0	0	0	0	0	0	2	0	0	0	0	10	6	0	6	0	0	0	0	14	1	0	0	0	0	0	0	0	1	1	0	0	12	0	0	4	0	0	0	0	0	16	0	0	0	1	1	58	0	0	2	0	0	0	0	0
CSM79HGP	195	0	0	3633	0	0	0	7	0	0	233	0	0	0	156	0	0	0	784	3879	319	0	0	0	0	0	0	0	1	0	0	14	5	0	76	2	40	0	4	0	0	0	0	0	225	0	1	0	0	15	4	0	14	0	0	0	0	136	11	0	1	0	0	0	0	1	1	4	0	0	99	0	0	1	10	0	0	3	0	13	25	0	0	1	1	42	0	0	41	0	0	0	0	0
CSM79HH4	17	24	255	86	19	120	0	0	0	9	44	2908	0	10	0	194	175	0	1	864	1013	5	13	0	0	0	82	23	107	0	0	0	1	0	41	1	64	0	15	0	2	0	0	2	0	0	8	0	0	1511	42	0	0	0	460	0	0	0	72	0	0	0	0	0	0	2	0	23	0	419	58	184	38	339	100	0	0	20	0	17	0	0	0	0	0	22	0	0	589	0	0	0	0	0
CSM79HH8	69	140	319	536	150	252	5	9	8	7	51	565	82	20	3	731	366	215	14	993	806	24	77	10	0	0	291	88	222	38	0	20	12	0	126	7	282	10	0	0	4	0	0	10	0	0	87	0	0	404	5	0	33	0	221	12	0	23	335	0	0	0	29	2	20	6	5	55	38	187	297	68	50	85	178	0	0	20	2	0	3	0	0	4	0	40	0	0	1229	3	0	0	0	0
CSM79HHA	176	14	247	163	23	136	2	0	14	2	5	4870	0	8	0	352	330	1	0	276	497	6	60	5	0	0	36	9	71	0	0	9	1	0	96	2	361	5	1	0	3	0	0	0	0	0	48	0	0	423	0	0	16	0	98	0	0	0	146	0	0	0	4	0	13	7	4	32	0	205	160	10	9	166	84	0	1	40	0	16	0	0	0	0	0	33	0	0	706	0	0	0	0	0
CSM79HHM	34	343	5	846	463	173	2	0	0	43	186	0	568	0	46	0	7	3049	30	1226	5	39	206	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	7	11	0	0	12	4	11	0	0	2	1339	9	465	0	0	0	0	2	0	2	0	0	4	2	119	17	4	166	0	0	0	0	37	125	34	68	1	0	0	4	9	0	0	207	63	0	0	0	0
CSM79HHO	30	377	20	1053	739	355	0	0	2	102	168	0	887	0	76	0	1	1679	50	528	0	21	755	0	0	1	2	0	0	2	0	0	1	0	0	0	0	0	5	0	0	0	0	4	0	5	5	4	0	0	1	10	0	0	21	1267	3	630	0	9	0	0	9	0	7	0	0	15	4	149	31	12	335	0	0	0	0	19	47	3	0	5	0	0	13	7	0	0	386	145	0	0	0	0
CSM79HHU	179	165	8	349	612	403	0	0	0	56	85	1	990	0	84	6	7	2097	25	1869	14	32	403	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	4	0	0	33	1278	2	342	0	1	0	0	1	0	5	0	0	4	0	145	13	7	248	0	0	0	0	29	89	18	1	0	0	0	2	12	0	0	189	185	0	0	0	0
CSM79HHW	0	0	0	0	1399	0	0	0	0	0	1492	0	1380	0	410	0	1416	0	0	1	0	27	0	27	0	0	22	0	0	0	0	0	5	7	399	0	7	6	2	0	0	71	0	0	0	0	0	0	2	2	3	0	0	0	419	0	0	128	35	0	0	0	7	62	0	21	8	32	8	0	7	0	0	2	50	1	0	0	0	0	3	0	0	2011	0	153	5	0	336	0	24	0	7	0
CSM79HI3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	6	0	0	0	0	0	186	0	144	306	226	123	823	0	0	0	6	0	0	0	0	0	0	0	2186	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	0	61	1	0	0	0	5	1	5394	0
CSM79HI7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	232	0	37	1253	295	273	1571	0	0	0	3	0	0	0	0	0	0	0	2141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	839	0	102	0	0	0	0	0	0	3200	31
CSM79HIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	4	0	0	0	0	0	91	0	188	376	63	50	468	0	0	0	10	0	0	0	0	0	1	0	924	0	0	0	0	0	1	0	3	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5220	0	337	81	3	1	0	2	1	2135	0
CSM79HIR	8	47	23	668	1283	0	0	0	0	390	863	0	322	7	467	0	865	0	50	1161	874	548	0	18	0	0	2	0	7	1	0	0	1	0	2	0	0	1	0	0	14	0	1	30	80	0	0	0	0	17	0	164	0	0	382	0	10	441	1	9	0	0	0	0	24	0	6	0	0	342	21	15	0	106	19	0	0	55	210	0	0	0	112	0	16	160	0	0	154	0	0	0	0	0
CSM79HIT	9	42	19	686	982	0	1	4	5	243	1019	0	216	3	438	0	496	0	79	531	490	415	0	47	0	0	20	1	25	0	0	0	0	2	4	0	0	1	0	0	22	0	4	34	456	0	0	0	0	221	0	175	0	0	345	0	43	1105	4	0	0	0	0	0	8	0	28	1	0	721	67	11	0	83	64	3	0	28	65	5	0	0	129	0	108	113	0	0	380	0	0	0	0	0
CSM79HIV	4	52	34	645	1125	0	0	5	0	405	765	0	271	8	483	0	542	0	4	1250	777	773	0	80	0	0	8	0	18	2	0	0	1	0	7	0	0	0	4	0	8	0	18	63	285	0	0	1	0	65	0	233	0	0	39	0	10	342	1	6	0	0	0	0	11	0	8	2	0	383	44	18	0	107	40	0	0	7	57	0	0	0	223	0	76	396	0	3	289	0	0	0	0	0
CSM79HIX	0	92	34	967	1065	0	0	0	1	0	474	0	222	12	437	0	1338	0	1040	1303	599	1072	0	0	0	0	0	0	6	2	0	0	0	0	2	0	0	0	0	0	4	0	3	38	0	0	0	0	0	0	0	21	0	0	7	0	15	415	7	3	0	0	0	0	20	0	5	2	0	283	12	13	0	106	11	0	0	81	0	16	0	0	0	11	12	156	0	0	96	0	0	0	0	0
CSM79HIZ	0	25	6	506	698	0	0	0	0	0	228	0	104	5	357	0	488	5	198	2495	293	440	0	0	0	0	0	0	7	1	0	0	2	0	9	0	0	0	0	0	32	6	9	55	41	0	0	0	1	0	1	45	0	0	102	0	5	2762	3	0	0	0	0	0	0	0	9	1	0	108	6	0	0	22	15	0	0	3	421	92	0	0	0	2	13	242	0	0	139	0	0	0	0	0
CSM79HJA	0	9	0	194	730	0	0	0	0	0	935	5	0	0	0	0	250	2086	208	1343	1089	336	0	0	0	0	14	3	0	0	0	0	0	0	4	1	0	0	27	0	5	0	0	16	0	0	0	7	0	0	0	158	0	0	426	89	36	600	38	0	0	0	0	0	0	0	0	5	0	98	20	319	363	0	9	0	0	0	0	0	5	0	0	15	2	37	0	0	78	438	0	0	0	0
CSM79HJM	745	0	0	0	882	0	0	1	1	0	792	0	1695	0	207	0	2668	0	0	0	0	42	0	53	16	1	52	4	0	0	0	0	1	0	13	0	2	3	23	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1191	166	0	324	95	0	5	1	0	53	0	8	2	54	0	0	318	0	0	1	95	0	0	104	0	25	0	14	0	152	0	21	12	4	141	0	0	1	1	3
CSM79HJO	392	0	0	0	1584	0	0	0	0	0	1969	0	1558	0	236	0	1398	0	0	9	0	58	0	47	17	0	33	4	0	0	0	0	0	0	8	0	0	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	51	0	1197	39	4	2	1	0	3	0	0	3	25	0	0	45	0	0	3	122	0	0	274	0	145	0	2	0	17	0	5	23	17	158	0	83	62	32	69
CSM79HJQ	0	0	0	0	30	0	0	0	0	0	8	0	0	0	21	0	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	170	78	0	0	0	1525	0	96	312	0	0	0	275	0	0	49	41	0	0	0	949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4679	0	0	0	0	1644	0	65	0	0	40	0	0	0	0	0
CSM79HJS	0	0	0	1	511	0	0	0	0	0	489	0	994	0	210	0	2101	75	10	42	85	16	0	99	137	2	71	3	0	29	0	0	0	0	7	1	1	5	116	62	0	0	0	0	0	1	0	0	0	12	0	0	2	0	358	3	1	2782	83	0	1	0	0	0	3	0	0	53	5	0	227	10	8	3	295	0	0	34	206	49	0	32	0	7	0	5	0	0	740	12	0	0	0	1
CSM79HJU	0	0	0	0	0	0	0	0	0	0	1032	0	153	0	12	0	3554	0	0	0	0	69	0	0	0	33	4	0	0	0	0	0	3	3	385	0	1	2	0	41	0	1	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	2731	4	0	0	0	0	9	0	1	0	1	10	0	0	0	0	0	47	0	0	0	0	0	0	0	0	47	0	17	0	0	1796	0	0	15	8	9
CSM79HJW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	676	0	0	0	2427	0	5342	156	0	0	0	1	0	0	0	0	0	2	5	0	46	0	1130	0	0	0	1	1	0	0	48	0	38	0	0	0	0	0	3	0	63	0	0	0	13	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2	0	0	0	14	10	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0
CSM79HJY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492	0	0	0	1424	0	4910	147	0	0	0	0	0	0	0	6	0	12	49	0	31	0	1867	6	0	0	4	1	0	0	609	0	55	0	0	0	0	0	2	0	229	0	0	0	101	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	14	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
