Name	Acidaminococcus_intestini	Actinobaculum_sp_oral_taxon_183	Actinomyces_graevenitzii	Actinomyces_johnsonii	Actinomyces_massiliensis	Actinomyces_naeslundii	Actinomyces_odontolyticus	Actinomyces_oris	Actinomyces_sp_HMSC035G02	Actinomyces_sp_HPA0247	Actinomyces_sp_ICM47	Actinomyces_sp_S6_Spd3	Actinomyces_sp_oral_taxon_181	Actinomyces_sp_oral_taxon_448	Adlercreutzia_equolifaciens	Agathobaculum_butyriciproducens	Akkermansia_muciniphila	Alistipes_finegoldii	Alistipes_indistinctus	Alistipes_putredinis	Alistipes_shahii	Allisonella_histaminiformans	Anaeromassilibacillus_sp_An250	Anaerostipes_hadrus	Anaerotruncus_colihominis	Asaccharobacter_celatus	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_dorei	Bacteroides_eggerthii	Bacteroides_faecis	Bacteroides_finegoldii	Bacteroides_fragilis	Bacteroides_intestinalis	Bacteroides_massiliensis	Bacteroides_ovatus	Bacteroides_plebeius	Bacteroides_salyersiae	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_bifidum	Bifidobacterium_longum	Bifidobacterium_pseudocatenulatum	Bilophila_wadsworthia	Blautia_hydrogenotrophica	Blautia_obeum	Blautia_sp_CAG_257	Blautia_wexlerae	Butyricimonas_synergistica	Butyricimonas_virosa	Catabacter_hongkongensis	Catenibacterium_mitsuokai	Christensenella_minuta	Clostridium_asparagiforme	Clostridium_bolteae	Clostridium_citroniae	Clostridium_innocuum	Clostridium_leptum	Clostridium_sp_CAG_242	Clostridium_sp_CAG_299	Clostridium_sp_CAG_58	Clostridium_symbiosum	Collinsella_aerofaciens	Collinsella_intestinalis	Collinsella_stercoris	Coprobacter_fastidiosus	Coprococcus_catus	Coprococcus_comes	Coprococcus_eutactus	Desulfovibrio_piger	Desulfovibrionaceae_bacterium	Dialister_sp_CAG_357	Dorea_formicigenerans	Dorea_longicatena	Eggerthella_lenta	Eisenbergiella_tayi	Erysipelatoclostridium_ramosum	Escherichia_coli	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_sp_CAG_180	Eubacterium_sp_CAG_251	Eubacterium_sp_CAG_274	Eubacterium_sp_CAG_38	Eubacterium_sulci	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Faecalitalea_cylindroides	Firmicutes_bacterium_CAG_110	Firmicutes_bacterium_CAG_145	Firmicutes_bacterium_CAG_83	Firmicutes_bacterium_CAG_95	Flavonifractor_plautii	Fusicatenibacter_saccharivorans	Gemella_haemolysans	Gemella_morbillorum	Gemella_sanguinis	Gemmiger_formicilis	Gordonibacter_pamelaeae	Haemophilus_parainfluenzae	Holdemanella_biformis	Holdemania_filiformis	Hungatella_hathewayi	Intestinibacter_bartlettii	Intestinimonas_butyriciproducens	Klebsiella_pneumoniae	Klebsiella_quasipneumoniae	Klebsiella_variicola	Lachnospira_pectinoschiza	Lactobacillus_rogosae	Lactobacillus_ruminis	Lactococcus_lactis	Lactonifactor_longoviformis	Lawsonibacter_asaccharolyticus	Megamonas_funiformis	Megamonas_hypermegale	Megasphaera_elsdenii	Methanobrevibacter_smithii	Mogibacterium_diversum	Odoribacter_splanchnicus	Olsenella_scatoligenes	Oscillibacter_sp_57_20	Oscillibacter_sp_CAG_241	Parabacteroides_distasonis	Parabacteroides_goldsteinii	Parabacteroides_merdae	Paraprevotella_xylaniphila	Parasutterella_excrementihominis	Parvimonas_micra	Phascolarctobacterium_faecium	Phascolarctobacterium_succinatutens	Prevotella_copri	Proteobacteria_bacterium_CAG_139	Romboutsia_ilealis	Roseburia_faecis	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_sp_CAG_471	Rothia_dentocariosa	Rothia_mucilaginosa	Ruminococcus_bicirculans	Ruminococcus_bromii	Ruminococcus_callidus	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_torques	Ruthenibacterium_lactatiformans	Sellimonas_intestinalis	Slackia_isoflavoniconvertens	Streptococcus_anginosus_group	Streptococcus_australis	Streptococcus_cristatus	Streptococcus_gordonii	Streptococcus_infantis	Streptococcus_mitis	Streptococcus_mutans	Streptococcus_oralis	Streptococcus_parasanguinis	Streptococcus_salivarius	Streptococcus_sanguinis	Streptococcus_sp_A12	Streptococcus_thermophilus	Streptococcus_vestibularis	Sutterella_parvirubra	Turicibacter_sanguinis	Turicimonas_muris	Veillonella_atypica	Veillonella_dispar	Veillonella_parvula	[Collinsella]_massiliensis
FDM004W0	391	1	1	0	0	1	2	0	0	2	6	0	0	0	17	0	0	0	0	0	3	0	0	0	0	6	56	0	0	0	0	0	1	20	0	14	0	0	0	14	39	0	53	0	1552	0	435	0	3	0	0	67	392	0	0	0	0	0	0	24	13	28	22	0	0	0	6	0	0	0	0	0	0	0	0	0	296	0	0	35	0	3	38	0	0	0	2436	0	0	0	0	105	1	0	0	0	0	1	0	0	61	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	197	100	0	4	0	160	0	0	208	0	0	0	0	0	12	0	0	0	0	0	0	0	59	0	0	1	0	1846	0	720	0	0	17	163	0	0	0	0	0	0	0	1	0	8	43	0	0	0	1	0	0	0	0	0	0	0
FDM040W0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	206	0	0	0	0	0	2	0	0	5	0	0	10	16	0	1	0	0	0	0	0	0	0	0	12	0	0	0	2238	1837	0	1729	1	44	0	825	0	0	0	0	0	0	0	0	0	18	0	0	22	17	2	0	1615	62	0	0	0	0	0	0	66	0	0	73	0	41	21	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	24	0	0	0	2	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	352	0	172	0	0	15	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0
FDM037W0	0	2	4	0	0	0	0	0	0	0	0	1	0	3	0	60	96	0	0	0	0	0	0	270	0	0	32	1	0	0	0	1	7	0	0	1	0	0	0	15	0	78	0	0	2402	0	389	40	9	0	202	3	349	0	0	2	89	0	0	0	0	6	4	8	0	0	0	786	0	4	0	0	0	0	0	0	117	171	369	3	0	2	133	6	52	0	989	0	0	0	0	0	1	306	83	0	0	1	17	0	6	771	0	0	0	33	14	0	0	0	0	1	0	195	77	95	11	0	0	13	0	0	0	0	0	0	1	0	0	0	0	47	0	0	0	2	0	12	0	0	22	0	128	1	74	132	1	0	0	22	1068	0	67	0	0	10	4	41	0	0	0	0	1	1	1	1	13	7	1	0	0	2	0	1	1	0	0	3	0
FDM035W0	49	1	1	1	3	11	7	8	2	0	1	2	1	0	58	94	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	16	1	0	2	0	5	33	0	0	1677	0	1218	116	5	10	129	4	71	0	0	0	0	0	0	9	0	2	0	0	14	2	0	2147	767	39	0	12	49	0	0	0	0	0	627	29	0	1	140	0	0	0	0	0	0	0	14	0	2	0	30	0	0	0	0	0	1	0	1	1	13	0	11	0	0	0	0	0	0	5	1	1	2	0	0	0	0	0	1774	553	4	0	3	0	0	0	0	14	0	7	0	0	2	4	0	20	0	0	0	0	4	2	0	0	1	0	0	0	84	0	0	11	4	0	3	3	0	0	3	3	0	2	1	26	4	1	0	3	0	0	0	0	0	0	0
FDM034W0	0	5	4	3	1	3	15	4	4	1	9	2	1	0	0	170	0	0	0	0	1	2	0	15	0	0	11	1	0	0	0	1	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	93	5	0	560	0	39	0	1	0	105	0	0	0	0	0	0	0	0	0	0	758	0	5	0	81	93	0	12	0	0	482	688	0	0	0	90	10	65	78	456	1	57	147	0	0	0	3	370	0	0	0	38	0	1	52	2	0	3	52	0	0	116	0	0	0	0	5	0	2	1	0	0	1	0	0	0	0	0	0	5	0	0	62	0	12	0	0	0	0	0	0	365	122	0	0	66	4	3	20	0	6	8	0	0	0	0	0	549	10	0	50	1	5	6	71	12	19	1	10	987	2554	3	1	1	313	0	0	0	1	1	0	0
FDM022W0	564	2	7	2	0	10	4	5	2	0	46	1	0	0	0	371	1	4	0	0	0	0	0	1465	0	0	0	0	672	0	0	0	54	0	0	28	0	0	158	61	129	0	0	0	0	0	226	845	4	0	421	55	347	0	0	0	0	0	1	4	0	0	1	15	0	0	0	1849	0	7	0	75	0	0	0	0	0	193	422	4	0	1	7	0	0	0	0	0	0	0	0	0	2	0	227	0	0	0	13	0	21	0	3	7	14	0	6	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	124	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	1	2	0	0	0	600	0	0	2	9	0	3	4	15	49	5	10	0	19	77	626	12	1	0	52	0	0	0	2	0	0	0
FDM031W0	83	0	0	0	0	1	1	0	0	0	5	0	0	0	182	81	97	39	18	179	14	1	0	31	0	44	65	10	28	0	0	0	0	0	0	0	0	2	14	12	183	47	3	6	0	0	237	41	1	0	43	0	89	0	3	1	74	0	0	2	1	3	5	0	0	30	0	824	39	2	0	125	453	0	0	0	0	258	475	22	2	0	1569	0	531	33	234	0	1057	0	0	0	1	33	157	0	5	1	245	0	2	877	0	0	0	0	101	0	9	6	0	0	0	26	5	9	15	0	0	3	1	1	11	9	0	0	3	7	0	20	7	64	0	0	0	0	0	0	145	0	0	0	81	204	72	381	0	0	0	0	0	58	23	0	24	73	0	0	7	0	0	0	0	0	0	0	3	4	0	0	0	1	0	0	0	0	0	0	0
FDM030W0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	58	62	72	0	22	108	12	0	0	27	6	17	104	0	402	0	0	0	0	0	13	1	6	1	74	5	462	74	19	7	0	413	31	317	12	12	80	0	258	3	13	0	0	0	2	2	3	0	5	45	20	31	0	559	0	2	0	56	110	745	80	0	0	149	619	0	0	0	148	88	272	28	327	0	0	216	0	0	0	31	530	0	45	0	2	0	5	324	2	0	9	47	0	0	0	3	0	0	1	26	8	14	0	0	0	0	0	3	0	193	80	234	1	3	0	24	17	54	26	28	0	0	0	2	199	34	0	0	97	5	22	98	0	0	2	49	1210	0	1	0	320	16	0	12	0	3	0	0	0	2	0	0	0	5	1	0	4	0	6	0	0	0	0	0	0
FDM028W0	429	0	0	0	0	0	0	0	0	0	2	0	0	0	0	248	0	1	0	10	0	15	0	836	0	0	2	0	0	0	0	0	0	0	10	11	17	0	10	21	30	147	3	0	207	43	64	280	35	0	89	0	499	0	0	0	0	0	0	0	0	9	3	0	0	2	0	537	2	14	0	52	103	0	0	0	10	301	161	0	0	3	57	0	241	41	15	0	0	0	252	0	3	213	1569	3	0	0	35	0	40	622	1	0	1	68	1	0	0	4	0	1	0	7	1	3	0	0	0	0	0	1	0	0	169	0	1	0	0	0	0	88	0	73	5	21	0	360	0	0	6	0	1002	0	0	217	0	0	0	0	330	0	54	0	223	26	0	0	0	1	0	0	0	2	0	0	2	19	1	0	0	0	0	0	2	0	0	12	0
FDM026W0	10	0	2	0	3	0	4	5	2	0	9	2	1	0	0	3	0	0	0	6	0	33	0	74	0	0	3	0	14	0	0	0	0	0	13	1	9	0	5	5	0	40	1	0	19	10	51	23	1	0	344	0	419	0	0	0	0	0	0	6	0	12	0	41	0	6	0	1312	5	20	0	6	186	0	1	0	0	951	720	1	0	1	726	0	34	67	0	0	0	0	27	0	4	11	6	0	0	0	0	0	2	387	4	1	12	119	0	0	0	1	0	0	0	293	31	84	0	0	0	0	0	0	553	40	0	0	2	0	0	0	0	14	0	1	0	0	1	0	27	0	0	0	0	0	11	62	0	0	10	0	0	0	1979	0	1020	7	0	0	1	7	0	0	10	43	0	5	8	4	4	2	0	0	0	3	1	0	0	0	0
FDM025W0	0	0	1	0	0	1	2	0	1	0	8	1	0	0	2	118	0	0	2	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	36	17	86	0	4	2	0	99	0	0	0	537	220	247	23	0	56	0	223	0	0	0	0	0	0	7	0	2	0	0	0	0	2	435	6	22	0	0	0	0	0	0	0	298	234	276	0	4	136	0	305	175	4156	0	0	0	0	0	2	0	803	0	0	0	0	0	103	0	1	1	8	0	36	0	0	2	4	3	0	39	3	38	0	0	0	0	0	0	70	83	16	0	2	0	4	0	0	107	0	38	2	58	0	209	0	299	4	0	10	0	1	0	0	0	1	0	0	0	139	0	0	48	0	0	0	1	0	0	0	1	0	1	3	57	0	0	31	0	0	2	5	0	0	0	1
FDM024W0	1052	0	1	0	1	1	10	4	3	1	5	2	2	0	0	1	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	17	0	0	1	0	0	0	0	6	0	0	0	4447	0	2231	0	1	0	0	1	395	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	45	48	0	0	22	299	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	1	23	0	5	1	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	5	0	14	0	0	1	0	0	0	0	0	12	0	0	0	0	11	0	0	0	0	1	0	0	0	0	432	0	0	0	0	0	0	11	1	4	3	2	0	0	17	630	2	2	4	1	0	0	0	0	0	5	0
FDM061W0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	183	11	0	72	2	1	0	27	1	0	150	0	0	0	0	23	0	0	6	0	143	2	16	8	163	86	1	23	0	210	78	26	0	0	173	5	11	0	1	2	20	0	0	3	3	1	4	0	40	0	3	294	0	1	0	25	330	0	133	0	0	108	271	8	0	0	4547	0	37	9	232	0	0	0	450	24	0	3	285	0	0	0	21	0	55	174	0	0	0	0	1	0	106	22	35	0	0	0	0	0	0	0	0	0	0	34	69	18	0	0	0	7	0	0	0	33	14	29	36	1	0	0	112	0	0	0	0	48	42	12	0	0	0	0	0	0	3	0	573	61	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	1	0	0	0	0	0	0
FDM060W0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	92	37	0	132	0	628	6	0	20	0	11	21	17	3	205	284	0	1	28	15	15	2	0	4	0	18	527	0	3	0	0	0	0	902	1	28	224	0	383	3	5	0	0	0	4	9	1	8	10	194	0	68	6	2262	0	10	0	135	0	0	0	0	0	3	356	14	17	6	30	2	251	0	11	0	0	0	0	0	0	27	262	247	9	5	208	0	47	492	0	0	3	4	3	0	0	7	1	1	22	0	0	0	0	0	0	1	0	37	0	0	0	0	0	14	66	57	38	67	5	31	11	0	8	0	70	0	0	3	143	11	2	9	0	0	0	120	263	11	112	407	0	43	89	0	1	4	0	0	0	3	0	1	0	1	0	2	11	0	0	0	0	0	0	0	4
FDM043W0	0	0	1	0	0	1	0	0	0	1	2	0	0	0	63	142	1	1	6	77	11	0	1	1234	4	16	0	1	380	0	9	0	0	42	3	3	0	0	3	18	461	255	0	93	66	0	52	23	18	0	82	0	79	2	18	1	0	0	6	6	4	4	5	1	0	0	10	48	3	1	0	1	1	0	0	0	1	214	209	105	1	15	6	0	115	208	664	0	491	0	298	59	0	0	459	1	0	30	14	0	5	752	0	0	1	1	34	0	0	3	10	0	0	4	2	1	0	0	0	0	2	1	0	0	0	0	0	5	0	31	5	202	24	10	0	2	0	38	0	0	5	0	54	50	63	291	0	0	1	477	1159	16	30	0	439	28	6	0	1	0	0	1	0	1	4	1	20	56	2	0	5	4	0	0	0	0	0	0	0
FDM059W0	64	0	0	0	0	0	0	0	0	1	0	0	0	0	68	48	2	2	5	27	2	0	1	0	0	19	74	15	0	0	0	0	0	62	35	0	0	0	18	11	5	18	2	8	1126	0	31	28	0	0	99	0	130	0	1	2	0	4	1	3	0	0	10	0	0	21	0	2246	2	21	1	2	150	721	144	10	0	227	94	7	7	8	403	177	135	11	135	382	0	0	0	7	0	0	154	409	15	0	4	1	2	121	0	0	0	4	1	0	0	12	0	0	18	14	16	4	0	0	0	0	1	6	0	0	0	1792	0	2	0	1	85	77	19	9	1	2	0	131	0	0	0	0	125	0	1	0	0	0	0	4	0	1	0	118	0	9	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	3
FDM055W0	220	1	2	0	1	2	3	1	1	0	6	1	1	2	56	281	0	5	8	112	0	0	0	85	0	17	19	4	0	0	0	0	0	0	16	9	0	0	0	0	15	66	5	13	826	0	259	0	31	2	188	1678	318	0	0	0	547	0	19	204	25	7	17	65	0	0	0	1427	1	10	0	0	0	0	0	0	0	111	0	19	8	1	67	0	49	0	324	0	0	0	0	0	3	0	0	52	0	0	9	0	5	0	3	0	3	0	26	0	0	3	0	0	3	0	0	0	0	0	0	0	2	2	0	0	10	0	3	7	3	0	1	82	0	69	0	0	0	9	0	0	0	0	1232	0	2	723	1	0	1	0	0	0	161	0	0	13	12	340	1	1	0	1	1	5	0	2	15	24	0	0	9	0	0	0	0	0	0	0	0
FDM053W0	0	2	2	0	0	1	7	1	1	0	2	1	2	0	0	174	0	1	170	0	0	0	0	120	6	0	0	0	0	0	0	0	0	0	8	13	0	0	56	12	469	179	1	0	0	0	0	0	2	0	235	21	12	0	0	0	0	0	0	0	0	0	29	0	0	6	1	2725	0	6	0	25	385	0	0	0	0	276	1063	4	0	95	246	0	1351	47	0	0	0	0	0	0	1	0	0	0	0	0	386	0	2	0	0	2	2	0	108	0	0	1	4	0	0	24	2	28	0	0	0	0	2	0	0	0	0	0	2	6	0	0	2	30	0	0	7	0	0	76	0	113	0	0	0	70	7	46	0	0	4	0	0	0	4	0	870	27	0	0	3	3	5	1	1	1	7	0	92	306	1	0	0	2	0	0	0	0	0	0	0
FDM051W0	0	1	0	0	0	3	1	7	0	0	16	1	0	0	30	226	0	0	1	144	0	0	0	1148	0	8	395	0	0	0	0	8	83	5	0	260	0	0	31	9	625	128	0	0	0	0	473	0	35	0	36	0	268	0	0	0	0	0	13	21	2	15	37	0	93	66	8	0	0	0	0	0	0	0	0	0	215	0	293	265	0	26	31	132	583	30	0	0	0	0	0	0	2	0	772	0	0	0	0	0	22	556	1	1	4	0	39	0	0	12	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	82	0	0	0	16	1	0	0	0	171	0	450	0	0	34	0	0	0	0	1759	0	109	0	0	17	0	0	4	0	0	1	0	2	0	2	35	117	1	0	5	2	0	0	2	1	0	0	0
FDM050W0	0	1	3	0	0	1	1	4	0	4	4	0	1	1	19	33	0	1	0	206	5	3	0	869	1	5	0	5	0	0	0	0	0	1	0	14	107	0	212	30	90	66	31	0	1100	0	597	769	12	0	238	0	197	11	14	0	0	1	0	2	2	5	100	21	0	0	1	390	4	3	0	1	336	0	0	0	1	144	426	2	0	0	3	0	36	78	8	0	0	0	0	0	1	0	2267	5	0	0	67	1	35	572	1	0	1	4	6	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5	0	0	46	0	3	11	0	30	0	83	0	75	0	11	1	128	0	0	100	0	0	0	0	111	0	0	0	0	0	0	38	0	0	51	0	0	9	0	0	0	0	1	11	1	19	52	1	0	20	6	0	0	1	0	0	9	0
FDM049W0	0	0	4	0	0	0	6	15	4	0	4	1	1	1	38	218	0	0	0	0	0	0	0	1734	0	12	0	0	25	0	0	0	0	0	3	0	0	0	8	0	3	124	0	0	0	0	299	0	9	2	165	1	128	0	0	0	0	0	0	1	0	35	3	1	0	4	0	0	11	10	0	69	324	0	0	0	7	158	766	78	0	1	58	42	138	40	642	0	0	0	206	3	0	1	268	0	0	0	11	0	1	596	0	0	0	11	18	0	0	1	1	41	0	406	154	112	57	4	266	0	0	0	0	0	13	0	3	0	41	0	0	1	0	24	0	12	0	13	0	0	0	1	24	1	2	35	55	0	0	1	496	0	553	0	1212	19	35	0	10	0	0	2	0	3	3	0	14	43	1	0	0	8	0	21	1	1	0	0	0
FDM042W0	329	0	1	0	0	2	23	0	4	3	1	3	12	0	1	0	27	0	0	0	0	32	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	10	0	0	0	0	51	31	7	0	510	259	387	0	0	0	0	0	0	10	1	7	0	0	0	0	0	1906	0	7	0	24	0	0	0	0	0	159	2322	87	0	110	754	0	240	0	943	0	0	0	0	0	3	0	30	0	0	0	3	0	0	0	1	0	21	0	12	0	0	2	0	0	0	3	1	1	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	9	0	6	0	0	1	1042	0	20	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	5	4	0	2	4	0	30	0	5	3	6	151	337	10	2	0	2	0	0	0	2	1	0	0
FDM048W0	0	0	0	1	0	2	1	2	0	0	0	0	0	0	131	16	0	0	10	385	9	0	0	776	3	33	0	4	0	0	0	6	69	0	0	15	0	5	73	16	432	43	67	0	704	0	410	47	18	42	279	0	192	0	0	15	0	15	4	6	2	13	140	0	1	0	1	1269	0	5	0	5	49	0	0	0	303	378	750	84	1	3	45	24	656	33	320	0	0	0	0	0	1	0	282	0	0	11	30	0	30	728	1	0	1	8	18	0	0	1	8	1	0	3	0	1	29	0	0	4	4	4	0	0	0	0	3	15	0	0	0	37	13	0	0	8	0	0	0	0	7	1	34	7	42	45	0	0	0	0	0	0	131	0	403	103	6	0	2	0	0	0	0	2	0	2	1	23	0	1	3	1	0	26	1	0	0	0	0
FDM047W0	0	0	0	4	1	8	5	6	0	9	1	0	0	11	216	2	6	0	0	12	0	0	0	27	3	65	0	1	4	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	3	5	492	0	81	0	0	4	0	32	0	1	0	4	4	15	0	34	0	3079	5	12	0	149	1	0	0	0	0	223	83	5	1	1	485	21	364	3	0	4	721	0	0	0	1	0	237	2	10	10	71	0	0	19	0	0	0	90	17	0	4	1	0	0	0	702	251	327	2	0	0	0	3	0	4	0	7	1761	9	0	24	8	0	2	2	0	0	0	0	0	23	0	2	2	15	31	6	14	0	0	0	0	83	0	0	0	0	21	0	0	16	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1
FDM046W0	0	0	0	1	1	1	3	1	0	0	3	0	1	0	3	185	0	0	0	0	0	0	0	164	0	1	22	0	105	17	0	0	16	0	0	9	0	0	0	1	16	989	4	0	0	0	26	0	6	1	144	3	540	0	0	0	0	0	0	0	0	1	0	0	2	39	0	619	0	6	0	36	245	0	11	0	0	118	488	35	0	1	472	0	41	101	483	0	0	0	448	0	2	13	121	0	0	0	0	0	13	348	2	1	14	0	4	0	0	1	0	0	0	0	0	0	367	4	0	4	0	0	0	84	0	0	1	0	0	1	0	40	1	0	0	0	0	42	0	0	0	0	0	1	0	111	0	2	2	0	97	0	2948	0	0	8	0	0	2	0	0	0	4	3	0	4	18	223	6	0	91	0	0	0	0	0	0	7	0
FDM041W0	958	0	0	0	0	0	0	0	0	0	0	0	0	0	49	56	112	38	31	700	14	15	246	0	17	14	79	0	1	0	0	6	20	0	0	12	56	0	40	16	549	26	1	69	353	178	39	54	10	20	320	1	378	2	5	1	630	6	8	9	4	4	60	0	0	0	4	966	2	12	0	0	72	0	0	0	0	0	95	31	2	0	86	0	137	0	0	0	5	0	1	3	0	2	771	0	0	0	78	0	50	0	0	0	1	0	8	0	0	7	5	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	5	0	0	11	787	16	394	0	16	0	4	0	0	7	0	35	76	0	0	0	0	0	0	604	0	3	0	244	198	45	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0
FDM020W4	146	1	2	0	1	1	1	1	0	0	3	0	0	3	0	40	3247	36	0	471	0	0	2	15	2	0	0	1	0	1	0	0	0	0	9	7	0	1	8	16	17	35	4	11	161	0	87	0	6	0	141	0	98	2	6	1	0	5	0	13	4	0	33	0	0	0	1	445	1	9	1	29	0	0	78	0	0	99	508	15	2	1	1290	0	28	26	319	0	0	0	0	0	0	64	155	4	0	0	143	0	18	38	0	0	0	59	2	0	15	3	0	0	1	611	73	172	0	0	0	0	1	1	0	114	3	0	1	8	2	0	0	133	6	42	0	0	0	75	0	26	0	0	55	0	0	69	0	0	0	0	0	0	1	0	573	16	11	0	0	0	0	0	0	1	0	0	3	2	0	0	0	0	0	0	7	0	0	0	0
FDM001W4	0	0	0	0	0	0	1	2	2	0	4	0	0	0	55	130	1	0	43	25	0	0	0	71	0	12	8	22	15	0	0	0	0	7	1	5	0	0	1	3	52	4	2	1	89	439	115	363	2	0	61	0	104	0	0	0	639	4	0	1	2	0	28	0	3	0	0	616	1	3	0	83	77	0	84	0	0	245	197	0	0	0	1598	10	347	25	916	0	52	0	0	0	0	57	580	3	10	1	27	2	1	201	0	0	0	46	0	0	37	0	0	0	0	0	0	0	30	3	0	0	0	1	0	0	0	0	0	0	4	14	7	15	0	19	2	0	0	0	281	44	0	0	67	38	0	103	0	1	0	2	1528	0	10	134	42	8	0	0	0	0	0	10	0	0	0	2	22	71	0	0	0	1	0	0	0	0	0	0	0
FDM020W24	191	1	23	1	0	4	5	5	2	0	2	0	5	2	0	256	0	1	0	237	0	0	0	46	1	0	23	2	0	2	0	0	0	0	16	10	0	0	9	8	17	81	9	9	121	0	136	0	7	0	473	0	181	3	4	1	0	3	0	6	3	1	25	0	0	27	0	1666	2	17	0	208	181	0	115	0	223	248	464	37	1	0	62	0	77	39	0	0	0	0	0	0	0	153	1292	1	0	0	128	0	9	278	2	0	5	92	6	1	31	3	0	0	0	66	4	30	0	0	0	7	1	1	0	272	1	0	2	11	1	1	0	69	0	10	0	2	0	161	0	105	0	0	1021	3	0	743	0	0	6	0	0	0	2	0	59	12	12	0	0	1	3	0	1	3	0	1	63	4	6	1	9	0	0	0	6	0	0	0	0
FDM020W16	257	2	3	1	1	3	1	3	0	0	3	0	1	9	3	201	0	35	0	541	0	0	0	18	1	1	30	4	2	2	0	0	6	0	74	8	0	4	51	51	54	194	5	93	59	0	61	3	8	0	543	0	255	1	3	1	0	1	0	13	6	0	26	0	0	27	0	1109	3	20	0	26	10	0	185	0	996	183	881	36	4	0	142	1	51	4	0	0	0	0	0	0	0	37	287	3	0	0	182	0	5	160	0	0	1	200	5	0	8	4	1	0	0	0	0	0	0	0	0	2	1	0	0	638	10	0	1	34	2	0	0	124	3	38	0	5	0	183	0	1377	0	0	118	0	0	33	0	0	0	103	0	0	1	0	7	21	40	0	6	0	0	1	0	1	0	0	7	11	0	1	0	1	0	0	9	0	0	0	0
FDM019W4	211	0	0	0	1	6	2	10	0	1	3	1	0	0	10	14	0	2	0	92	1	0	1	294	4	3	0	0	0	3	0	0	0	5	4	0	0	0	10	1	21	29	0	2	452	830	62	416	15	0	232	0	189	0	0	0	0	0	0	4	1	2	41	40	6	0	0	1632	2	16	0	13	234	0	0	0	258	73	137	1	0	0	30	1	559	53	496	0	0	0	17	0	0	2	243	55	0	0	78	0	1	254	0	0	16	47	19	0	0	1	0	8	0	6	1	1	2	0	6	1	0	0	0	0	22	291	1	0	117	5	1	66	0	18	3	0	1	1	0	0	0	1	427	4	4	107	0	0	0	85	1169	0	52	0	26	34	0	22	1	7	0	1	0	0	27	0	8	204	8	3	0	1	0	0	0	0	0	0	0
