Name	Acidaminococcus_intestini	Actinobaculum_sp_oral_taxon_183	Actinomyces_graevenitzii	Actinomyces_odontolyticus	Actinomyces_oris	Actinomyces_sp_HMSC035G02	Actinomyces_sp_HPA0247	Actinomyces_sp_ICM47	Actinomyces_sp_S6_Spd3	Actinomyces_sp_oral_taxon_181	Actinomyces_sp_oral_taxon_448	Adlercreutzia_equolifaciens	Agathobaculum_butyriciproducens	Akkermansia_muciniphila	Alistipes_finegoldii	Alistipes_inops	Alistipes_onderdonkii	Alistipes_shahii	Anaeromassilibacillus_sp_An250	Anaerostipes_hadrus	Asaccharobacter_celatus	Atopobium_parvulum	Atopobium_rimae	Bacteroides_dorei	Bacteroides_fragilis	Bacteroides_ovatus	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_bifidum	Bifidobacterium_dentium	Bifidobacterium_longum	Bilophila_wadsworthia	Blautia_obeum	Blautia_sp_CAG_257	Blautia_wexlerae	Clostridium_aldenense	Clostridium_bolteae	Clostridium_bolteae_CAG_59	Clostridium_citroniae	Clostridium_clostridioforme	Clostridium_innocuum	Clostridium_lavalense	Clostridium_leptum	Clostridium_methylpentosum	Clostridium_sp_CAG_58	Clostridium_spiroforme	Clostridium_symbiosum	Collinsella_aerofaciens	Collinsella_intestinalis	Collinsella_stercoris	Coprobacillus_cateniformis	Coprococcus_catus	Coprococcus_comes	Dialister_invisus	Dielma_fastidiosa	Dorea_formicigenerans	Dorea_longicatena	Eggerthella_lenta	Eisenbergiella_massiliensis	Eisenbergiella_tayi	Enterococcus_faecalis	Enterococcus_faecium	Enterorhabdus_caecimuris	Erysipelatoclostridium_ramosum	Escherichia_coli	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_sp_CAG_180	Eubacterium_sp_CAG_38	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Firmicutes_bacterium_CAG_110	Firmicutes_bacterium_CAG_83	Flavonifractor_plautii	Fusicatenibacter_saccharivorans	Fusobacterium_nucleatum	Gemella_haemolysans	Gemella_morbillorum	Gemella_sanguinis	Gemmiger_formicilis	Gordonibacter_pamelaeae	Haemophilus_parainfluenzae	Holdemania_filiformis	Hungatella_hathewayi	Intestinibacter_bartlettii	Intestinimonas_butyriciproducens	Janibacter_indicus	Klebsiella_oxytoca	Klebsiella_pneumoniae	Klebsiella_quasipneumoniae	Klebsiella_variicola	Lachnospira_pectinoschiza	Lactobacillus_fermentum	Lactobacillus_gasseri	Lactobacillus_paragasseri	Lactobacillus_rhamnosus	Lactobacillus_rogosae	Lactobacillus_ruminis	Lactobacillus_salivarius	Lactococcus_lactis	Lawsonibacter_asaccharolyticus	Megasphaera_micronuciformis	Monoglobus_pectinilyticus	Odoribacter_splanchnicus	Oscillibacter_sp_57_20	Oscillibacter_sp_CAG_241	Parabacteroides_distasonis	Parabacteroides_merdae	Parasutterella_excrementihominis	Phascolarctobacterium_faecium	Prevotella_copri	Prevotella_sp_885	Proteobacteria_bacterium_CAG_139	Romboutsia_ilealis	Roseburia_faecis	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_sp_CAG_471	Rothia_dentocariosa	Rothia_mucilaginosa	Ruminococcus_bicirculans	Ruminococcus_bromii	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_torques	Ruthenibacterium_lactatiformans	Scardovia_wiggsiae	Sellimonas_intestinalis	Slackia_isoflavoniconvertens	Streptococcus_anginosus_group	Streptococcus_gordonii	Streptococcus_infantis	Streptococcus_lutetiensis	Streptococcus_mitis	Streptococcus_mutans	Streptococcus_oralis	Streptococcus_parasanguinis	Streptococcus_salivarius	Streptococcus_sanguinis	Streptococcus_thermophilus	Streptococcus_vestibularis	Turicibacter_sanguinis	Turicimonas_muris	Tyzzerella_nexilis	Veillonella_atypica	Veillonella_dispar	Veillonella_infantium	Veillonella_parvula	Veillonella_sp_T11011_6	[Collinsella]_massiliensis
FRICKE_16A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	275	0	0	3389	0	0	0	0	0	1	0	0	609	1	0	0	137	0	0	434	0	18	0	0	0	44	0	0	0	51	0	0	0	0	0	1	71	0	0	0	0	0	1667	294	0	0	0	0	0	0	0	0	0	0	18	0	0	3	1	1	0	9	11	0	135	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2626	0	0	0	0	0	0	0	0	1	0	5	0	2	2	0	0	88	0	0	0	15	0	1	1	23	0	0
FRICKE_18A	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	1138	0	0	4	0	2580	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2556	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	10	1	4	0	0	1	0	73	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0	0	1169	0	1	0	0	0	0	0	0	3	0	9	0	49	30	38	4	22	0	0	0	2137	2	0	0	1	0	0
FRICKE_19A	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	1	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	183	0	931	4736	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	13	0	0	18	3	0	1	0	0	0	0	13	0	0	0	3	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	13	1	0	0	0	0	0	0	0	2	0	2407	12	4	4	23	31	6	1304	30	0	0	0	34	0	0	0	0	0
FRICKE_20A	242	0	0	17	0	3	0	4	17	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	1	1777	0	0	0	11	0	0	0	1	0	0	0	0	0	15	3	28	0	0	0	0	0	0	0	0	3278	32	3	41	0	0	0	0	2324	0	0	0	5	0	467	0	0	0	0	0	0	1	24	0	0	0	1	0	0	0	0	0	7	5	0	9	0	0	0	0	0	0	0	0	14	47	0	40	0	26	109	555	0	115	27	30	0	0	686	5	1	2	0	0
FRICKE_23A	0	0	0	7	2	0	0	0	0	23	0	0	0	0	0	0	0	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	7886	0	0	0	0	0	0	0	0	0	0	0	104	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	295	0	17	0	0	578	314	0	0	0	2	0	0	0	0	0	0	6	0	190	1	3	8	0	0	0	0	0	308	0	0	15	21	4	30	0	0	0	0	9	0	0	0	4	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	23	55	7	11	11	6	0	0	0	13	2	2	1	0
FRICKE_28A	0	1	0	15	14	4	0	0	5	0	0	0	0	1	0	0	0	0	0	2	0	1	3	0	0	102	0	0	2	97	0	0	2	0	0	2	0	0	0	6	0	19	28	0	0	199	0	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3531	3673	0	0	0	18	0	0	0	2	0	0	0	1	28	4	35	37	0	0	6	51	0	0	0	0	1	155	13	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	1	0	0	0	0	2	14	0	19	37	0	1	0	0	0	0	0	216	46	0	140	0	576	223	517	41	0	7	0	0	0	2	4	9	19	0	0
FRICKE_29A	1306	0	0	1	0	1	1	3	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	46	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	20	0	0	0	0	0	2464	1528	493	393	0	0	0	0	58	0	0	12	25	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	2	0	5	1	0	68	39	0	2187	3	3	0	0	23	461	41	114	23	0
FRICKE_54A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	688	61	16	0	0	1	8505	0	66	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	4	0	0	0	3	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	29	0	0	0	0	17	0	0	1	0	0
FRICKE_9A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	93	1	0	3	79	0	0	0	4	0	0	0	2	0	0	0	0	487	7	5299	6	0	0	233	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	1	0	0	0	0	0	0	1678	259	0	0	152	0	393	0	0	22	0	0	0	0	0	713	0	0	541	0	0
FRICKE_16D	0	0	0	0	0	0	0	0	0	0	0	9	0	0	15	0	0	58	0	1972	16	0	0	82	0	176	78	0	2428	1466	0	0	0	0	0	0	0	0	5	754	1	6	1	3	0	4	0	135	1	0	2	95	3	5	3	0	0	0	0	2	0	0	81	39	60	2	0	1	601	0	0	0	0	1	0	0	0	663	0	0	5	0	0	0	0	0	0	14	0	17	97	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	162	0	0	224	50	58	0	0	0	3	0	0	0	0	0	0	0	0	0	0	193	0	0	321	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	4	51	0	0	0	0	0	1
FRICKE_18C	8	0	0	0	6	0	0	0	0	0	0	0	59	2156	0	0	0	0	0	1313	0	0	0	0	0	20	53	3	22	49	0	0	0	0	0	0	4	515	0	510	0	4	0	0	1	45	0	0	0	2	28	0	845	2	5	1	0	0	0	3	0	0	0	0	0	1	0	0	10	60	0	0	0	5	0	0	0	1	0	0	7	839	0	0	0	2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	10	0	0	0	0	0	0	0	33	0	1	0	0	0	0	3	0	0	0	1	1	0	0	0	0	829	2469	0	0	0	0	2	2	1	0	0	11	2	11	14	0	4	2	0	0	1	0	0	0	2	0	1
FRICKE_19C	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	1	1	0	0	0	0	3	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	31	0	432	2988	0	0	0	3312	0	0	0	1	0	0	0	0	0	0	0	4	0	2	0	0	0	1	0	0	0	146	10	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	4	2462	0	0	1	0	0	0	0	1	0	0	19	2	20	127	73	2	1	36	0	0	0	0	0	0	0	0	0
FRICKE_19G	0	0	9	0	3	0	0	0	2	1	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	17	0	0	1060	533	0	0	0	0	13	4	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	158	4598	1	0	0	1057	0	0	0	3	0	0	0	0	0	5	2	35	0	2	0	0	0	0	0	0	0	370	16	82	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	8	0	1	426	0	2	0	0	0	0	1	3	3	4	58	3	18	214	616	7	471	132	0	0	0	0	0	0	0	0	0
FRICKE_20E	0	0	0	0	0	0	0	0	0	0	0	4	63	89	0	0	0	0	134	203	7	0	0	0	0	0	0	0	0	0	0	0	163	0	0	85	0	18	5	100	0	0	0	0	0	1	0	19	0	1	7	0	144	0	1	0	37	39	0	0	33	73	12	0	2	0	0	0	5	10	4	75	0	766	0	0	13	3929	0	0	0	8	0	0	0	0	1	1	2	4	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952	8	0	6	0	0	1	157	2730	0	0	8	44	0	8	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
FRICKE_23C	0	0	0	1	1	0	0	0	1	3	0	27	1	0	0	0	0	0	9	479	47	1	0	0	0	0	13	0	1	7	0	0	0	1573	0	0	0	215	10	61	0	4	0	0	0	6	0	15	0	24	7	3	1675	1	15	0	36	687	0	0	227	1339	82	1	7	0	0	2	32	36	0	527	12	908	0	0	0	3	0	119	2	324	0	0	3	1	68	19	0	2	0	3	0	0	0	262	25	66	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	14	0	2	0	2	2	0	0	5	4	367	3	1	14	262	6	0	1	0	2	1	3	54	147	7	2	23	78	0	0	0	0	0	0	0	2
FRICKE_23G	0	0	1	1	1	1	0	0	1	2	0	7	2	0	0	0	0	0	8	1137	12	0	0	0	0	0	1	0	0	6	0	0	0	1538	0	0	0	259	33	262	0	0	0	0	0	3	0	62	0	5	32	0	1415	1	15	0	23	337	0	0	368	905	88	0	15	0	0	1	52	71	0	489	446	564	0	0	0	0	0	0	0	385	0	6	1	10	6	22	0	3	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	1	0	0	0	0	0	2	2	0	0	0	1	1	4	0	0	43	1	726	12	1	0	168	2	1	7	0	12	4	10	180	141	4	36	23	0	0	0	0	0	0	0	0	2
FRICKE_28C	0	0	0	3	0	0	0	0	1	0	0	14	25	0	0	0	0	0	3	91	23	0	0	0	0	0	0	0	1	0	0	0	1	0	0	88	0	0	121	418	0	0	0	0	0	0	0	23	0	1	0	0	0	0	0	17	8	0	0	0	117	0	30	0	0	0	0	0	2	1	0	5	0	3185	151	0	0	43	0	0	0	227	0	0	5	3	60	13	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	8	8	0	0	3	0	4419	62	1	0	8	0	2	0	0	24	2	0	1	0	85	97	536	1	0	2	0	0	0	0	0	0	0	0	0
FRICKE_29C	9	1	0	2	1	2	1	9	1	1	0	0	26	0	0	0	0	0	0	823	0	0	0	1	0	0	0	0	0	0	1	0	25	0	21	649	0	1	227	0	0	0	0	0	0	20	0	9	0	1	0	0	0	0	0	0	0	0	0	0	78	927	49	0	0	2	0	0	79	5	0	0	0	714	21	0	0	0	0	0	8	0	0	0	0	12	0	7	8	1	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	161	0	0	1	4	0	0	995	0	0	8	0	4	0	7	13	18	0	19	2	2	328	495	6	3933	79	28	0	0	1	7	3	4	1	0
FRICKE_29I	33	0	0	2	0	2	2	7	1	1	0	0	86	0	0	0	0	0	0	2475	1	0	0	32	8	0	1	4	15	25	18	0	59	0	6	411	0	2	1457	0	0	0	0	0	1	55	0	22	0	2	2	0	0	0	0	3	0	0	0	0	69	910	370	0	0	0	0	1	93	6	0	1	0	713	640	0	0	0	0	0	18	0	0	0	8	10	0	53	0	1	36	34	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	32	0	2	0	1	0	0	1392	0	0	102	0	13	0	20	1	1	0	2	2	0	174	472	2	38	8	20	0	0	0	1	0	2	0	0
FRICKE_54C	0	0	0	0	0	0	0	0	0	0	0	9	275	2	0	0	0	0	0	548	4	0	0	0	1	2	0	0	0	18	0	0	324	1444	8	1520	0	0	0	350	2	1	0	1	0	3	0	0	0	0	34	0	336	1	3	0	0	0	40	0	60	0	28	0	0	0	0	0	15	6	1214	0	0	2	0	0	0	3321	0	0	3	0	0	0	0	0	1	5	0	0	4	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	35	3	0	0	0	115	177	35	0	0	6	0	0	0	0	0	0	0	0	0	0	1	3	0	7	0	13	0	0	2	0	0	0	0	0
FRICKE_9E	0	0	0	3	15	0	0	0	1	6	2	0	1	2064	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	11	163	13	0	0	21	101	0	0	0	0	1	37	0	71	0	0	0	0	6	109	486	12	0	0	0	0	54	0	1211	5	0	0	0	0	875	5	8	0	0	8	0	0	0	32	0	170	0	0	0	3	1	3	0	193	0	0	1	143	0	0	1	0	0	0	0	92	0	127	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	18	0	12	14	0	1	1	0	1308	89	0	0	332	131	291	0	81	16	0	1	0	0	3	93	1298	0	50	180	0	0	0	0	0	0	2	0	2
FMT10	0	0	0	1	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1555	0	0	0	0	0	0	0	0	0	92	0	0	11	0	0	1	0	0	0	0	1404	0	616	4572	0	0	0	0	0	0	0	1	0	0	1416	0	1	2	0	2	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	5	0	0	31	0	0	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	32	3	2	23	5	0	0	2	0	0	0	169	0	0	0	0	0
FMT101	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	1	4844	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	6	0	0	0	0	0	1	4	0	0	0	47	0	0	27	0	1	1898	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	3099	18	4	2	1	0
FMT103	1650	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	550	0	0	152	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	26	2991	541	3526	0	0	0	0	168	0	1	0	29	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	6	12	17	0	259	13	0	0	0	1	0	0	19	0	0
FMT20	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3527	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6113	15	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	8	0	0	58	0	2	0	0	0	0	0	0	0	0	0	0	0	40	0	0
FMT23	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	8	4	0	0	40	145	51	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1652	0	531	0	0	6	0	1002	386	0	0	0	1	0	293	0	0	0	0	19	2147	0	0	0	0	0	0	0	0	393	36	0	0	1	33	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2320	0	0	0	0	0	0	0	0	573	0	0	0	0	0	0	0	2	0	0	14	0	1	4	0	0	0	4	0	0	0	285	0	0	24	0	0
FMT35	44	0	0	3	6	2	7	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	5	1	0	5	1435	447	1	0	1	0	2	0	0	0	0	0	345	0	1	0	0	0	0	6	0	0	0	0	0	0	0	1	4	0	0	0	4	0	0	0	114	0	0	0	13	0	0	0	25	2	0	0	2	0	0	0	1	0	0	0	0	0	22	1	0	1	219	11	88	2	0	0	0	1	0	0	3	34	0	2	0	1	1	1	3	0	0	2	11	1	0	0	2	0	1	0	0	0	1	0	4	6736	0	2	0	0	0	0	2	5	1	0	3	4	0	31	173	2	16	0	1	0	0	2	20	5	96	3	0
FMT5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	1478	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	3897	266	1170	0	0	1	2	105	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	2	0	73	4	0	0	0	1661	0	0	11	0	0
FMT51	0	0	0	2	2	0	0	0	1	0	0	0	0	0	55	0	0	16	0	0	0	294	120	0	0	0	0	0	32	0	1	0	0	0	846	9	0	0	0	56	16	23	0	18	1	73	12	0	0	0	43	619	0	0	0	11	0	0	6	0	0	0	117	0	17	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	23	0	14	7	0	21	177	0	19	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1066	0	0	18	0	0	0	46	113	0	0	7	0	6	318	3403	0	0	122	169	0	0	180	76	32	1382	25	0
FMT56	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	16	32	0	36	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	112	0	0	0	12	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4322	4003	0	0	0	0	40	0	757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	17	0	0	0	0	0	0	0	0	0	0	0	298	16	38	0	0	0	0	0	0	0	44	0	0	0	0	12	0	0	62	0	0	0	0	0	0	0	0	0
FMT59	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	3	24	0	13	201	0	0	0	0	3	57	0	0	0	0	0	0	0	0	0	0	62	0	0	21	18	0	86	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	5	0	0	0	0	0	0	0	0	68	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	3	0	0	0	0	105	0	0	32	0	0	0	0	0	0	9024	0	0	12	36	9	0	2	22	0	0	0	0	0	0	1	0	0
FMT69	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	945	0	32	845	0	0	0	0	0	0	0	0	0	0	1	0	549	0	1	0	0	0	258	0	0	0	0	0	52	349	54	124	0	60	0	0	165	0	0	6227	49	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	6	0	17	0	0	2	0	0	0	0	0
FMT75	0	0	2	387	0	14	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	230	327	0	0	3691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	12	0	0	45	0	0	505	2396	429	463	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	43	0	0	0	0	0	660	200	21	0	0
FMT78	0	0	0	5	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9859	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	79	0	0	0	0	0	2	5	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0
FMT82	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	111	0	265	0	0	0	0	0	2	0	0	0	0	0	3497	143	20	15	0	0	0	0	481	0	0	2729	1	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	1	2	0	58	944	2	1	34	0	0	0	837	18	12	25	1	0
FMT88	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2581	0	0	0	0	199	0	106	0	306	0	0	0	0	0	449	329	24	0	0	0	0	0	4	66	133	0	0	0	1	0	0	2	0	0	0	3	178	0	387	113	0	0	0	0	0	0	0	0	0	0	207	0	56	0	0	0	0	0	0	0	0	0	0	0	7	21	3	4	0	9	7	1	16	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3532	0	0	0	0	0	0	0	0	1183	0	0	0	2	0	0	8	0	0	1	0	1	0	4	2	0	0	4	0	0	0	32	0	0	1	0	3
