	Akkermansia_muciniphila	Alistipes_finegoldii	Alistipes_indistinctus	Alistipes_onderdonkii	Alistipes_putredinis	Alistipes_shahii	Anaerostipes_hadrus	Anaerotruncus_colihominis	Anaerotruncus_unclassified	Bacteroidales_bacterium_ph8	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_dorei	Bacteroides_faecis	Bacteroides_fragilis	Bacteroides_massiliensis	Bacteroides_ovatus	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_bifidum	Bifidobacterium_longum	Bilophila_unclassified	Bilophila_wadsworthia	Burkholderiales_bacterium_1_1_47	C2likevirus_unclassified	Clostridiaceae_bacterium_JC118	Clostridiales_bacterium_1_7_47FAA	Clostridium_asparagiforme	Clostridium_bartlettii	Clostridium_bolteae	Clostridium_citroniae	Clostridium_clostridioforme	Clostridium_hathewayi	Clostridium_leptum	Clostridium_symbiosum	Collinsella_aerofaciens	Coprobacillus_unclassified	Coprococcus_catus	Coprococcus_comes	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Dorea_unclassified	Eggerthella_unclassified	Escherichia_coli	Escherichia_unclassified	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Flavonifractor_plautii	Haemophilus_parainfluenzae	Holdemania_filiformis	Holdemania_unclassified	Lachnospiraceae_bacterium_1_1_57FAA	Lachnospiraceae_bacterium_2_1_58FAA	Lachnospiraceae_bacterium_3_1_46FAA	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Lachnospiraceae_bacterium_5_1_63FAA	Lachnospiraceae_bacterium_7_1_58FAA	Lachnospiraceae_bacterium_8_1_57FAA	Odoribacter_splanchnicus	Oscillibacter_unclassified	Parabacteroides_distasonis	Parabacteroides_merdae	Parabacteroides_unclassified	Parasutterella_excrementihominis	Peptostreptococcaceae_noname_unclassified	Prevotella_copri	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_unclassified	Ruminococcaceae_bacterium_D16	Ruminococcus_bromii	Ruminococcus_gnavus	Ruminococcus_obeum	Ruminococcus_torques	Streptococcus_parasanguinis	Streptococcus_salivarius	Subdoligranulum_unclassified	Sutterella_wadsworthensis	Veillonella_atypica	Veillonella_dispar	Veillonella_parvula	Veillonella_unclassified
MSM6J2KC	75	4	0	0	1	37	0	0	2	28	92	16	66	5	17	0	73	0	12	313	166	15	36	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	0	4	5	0	0	4	5	42	0	0	31	3	3	910	0	4	0	0	0	0	1	0	0	3	5	49	24	0	13	102	0	3	7189	9	0	13	0	0	14	0	5	11	0	0	496	82	0	0	0	2
MSM6J2KE	21	3	0	0	0	20	0	0	0	12	66	8	39	5	22	0	39	0	8	188	198	14	12	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	19	0	0	0	10	56	0	0	51	2	34	1013	0	17	0	1	0	0	0	0	0	2	0	33	16	1	10	77	0	0	7391	29	0	37	0	0	7	0	12	13	0	0	393	109	0	0	0	2
MSM6J2KM	12	3	0	0	3	25	0	0	0	14	216	7	40	17	72	0	25	1	22	477	327	25	33	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	8	0	0	6	7	13	0	0	30	0	33	1441	0	0	1	0	3	0	1	0	0	5	4	59	34	0	64	223	0	0	6010	6	0	31	0	0	2	0	4	10	0	0	486	183	0	0	0	0
MSM6J2LB	0	0	0	89	954	0	0	0	0	58	120	638	0	26	317	0	142	4191	0	0	789	32	0	84	9	216	12	0	0	0	0	0	0	0	2	0	0	0	0	4	6	0	0	0	33	13	0	0	0	5	6	102	0	0	257	389	0	935	38	0	0	0	0	0	0	0	4	45	0	0	112	190	66	0	0	0	0	0	0	0	0	36	0	0	13	9	0	0	60	0	0	0	0	0
MSM6J2LH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	24	9	0	29	106	0	0	98	0	42	0	11	0	0	4	0	49	0	12	318	0	0	0	0	0	446	0	1482	28	0	0	0	29	4	0	0	0	0	0	0	443	0	0	0	0	0	0	0	3446	1626	0	4	0	567	1	193	0	7	3	0	11	2	311	564
MSM6J2LJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	11	0	10	40	0	0	60	0	3	0	0	0	0	1	0	26	0	4	213	0	0	0	0	0	1536	0	856	21	30	0	0	5	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0	5699	340	0	3	0	114	1	67	1	1	3	0	5	2	165	354
MSM6J2LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	26	0	0	0	3	0	93	0	112	553	0	0	267	0	0	0	0	0	0	0	0	112	0	77	1536	0	0	0	58	0	126	0	1130	113	0	0	0	0	0	0	0	0	0	0	0	470	0	0	0	0	0	0	116	3455	390	0	0	0	401	3	178	0	9	0	0	0	0	99	339
MSM6J2LN	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	29	0	45	313	0	0	12	0	2	0	41	0	0	16	0	64	0	9	1327	0	0	0	28	487	924	0	1686	59	41	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	139	1462	166	0	0	0	143	1	126	1	1	1	0	11	6	1021	1633
MSM6J2LR	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	2	0	0	0	3	0	0	2	0	5	27	0	0	0	0	4	19	0	28	98	6	0	66	0	11	0	20	0	0	0	0	27	2	2	144	0	1	0	43	762	1137	0	394	12	5	0	0	6	0	0	0	0	0	0	0	319	0	0	0	0	0	10	74	5657	339	0	0	0	243	0	53	2	3	4	0	0	0	123	342
MSM6J2LT	0	17	0	205	849	25	1	3	0	0	334	4151	97	0	132	0	83	1	299	140	586	16	127	0	0	0	2	0	0	0	1	0	6	0	9	1	1	1	19	0	1	1	0	0	162	9	20	0	0	0	1	0	7	0	0	25	0	1282	4	1	5	0	0	0	0	0	1	0	8	245	21	51	86	709	0	0	0	0	0	0	7	3	0	0	17	45	0	0	179	0	0	0	0	0
MSM6J2MB	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	13	0	0	0	0	1	0	75	0	39	129	0	1	73	0	3	0	19	0	0	1	0	30	18	14	495	0	1	0	69	2236	1221	0	961	50	3	0	0	34	0	15	5	0	0	0	0	150	0	0	0	0	0	38	72	1884	24	0	0	0	177	2	347	4	11	5	0	2	1	342	1427
MSM6J2MD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	21	0	20	67	0	1	101	0	0	0	29	0	0	0	0	59	0	13	1016	0	0	0	59	306	4266	0	1172	13	24	0	0	58	0	12	0	0	0	0	0	0	0	0	0	0	0	0	31	390	190	0	0	0	1169	5	492	15	24	2	0	3	8	94	334
MSM6J2MF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	22	0	0	0	0	3	0	15	0	3	53	0	0	7	0	0	0	15	0	0	63	0	33	0	4	401	0	0	0	34	3510	695	0	914	4	44	0	0	7	0	4	1	0	0	0	0	2	0	0	0	0	12	5	26	2062	148	0	0	0	135	1	192	0	0	5	0	4	0	486	1089
MSM6J2MH	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	2	17	0	33	107	0	1	15	0	2	0	12	0	0	88	0	47	11	14	621	0	0	0	79	5183	608	0	1174	17	1	0	2	67	1	14	10	0	0	0	0	63	0	0	0	0	0	0	3	416	23	0	0	0	305	3	453	0	0	2	0	1	0	61	460
MSM6J2MJ	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	7	0	7	64	0	0	24	0	0	0	29	0	0	139	0	15	1	7	187	0	0	0	22	1173	705	0	1621	8	4	0	0	20	0	1	0	0	0	0	0	32	0	0	0	0	10	0	148	4849	169	0	0	0	66	1	132	0	0	3	0	3	0	531	0
MSM6J2ML	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	31	435	0	0	7	0	0	0	63	0	0	1	0	105	0	9	4954	0	0	0	458	679	0	0	0	1	4	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	7	0	1	0	0	998	2	92	1	2	0	0	4	0	470	1625
MSM6J2PK	42	823	13	257	701	618	0	0	0	38	0	267	0	0	0	1648	48	82	258	2922	313	3	992	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	81	0	0	4	0	0	0	7	0	0	33	0	5	222	0	0	0	0	2	0	9	0	0	2	1	171	21	202	0	39	1	0	0	7	67	0	0	0	0	0	1	0	4	0	88	0	0	0	0	0
MSM6J2PM	4	1676	14	54	1224	1209	0	0	1	47	0	170	0	0	0	865	281	368	355	524	731	4	1096	0	0	0	14	1	7	0	0	0	0	0	1	0	0	1	0	0	0	0	0	8	86	1	0	1	0	1	0	25	4	0	55	0	2	363	1	0	0	0	13	0	2	0	0	6	0	292	29	136	0	28	4	0	0	34	32	2	0	0	0	0	2	9	5	1	213	0	0	0	0	0
MSM6J2Q3	0	0	0	0	998	0	204	0	0	0	1578	0	0	0	0	0	1532	527	372	286	956	0	0	0	0	0	193	40	0	1	4	6	7	7	302	3	29	1	24	4	0	3	0	0	0	0	11	1	4	61	0	6	0	0	849	9	0	255	0	0	1	0	0	0	1	0	13	32	0	0	0	0	846	0	0	0	0	39	0	180	0	0	0	1	4	302	0	0	307	0	0	0	1	0
MSM6J2Q5	0	0	0	0	1507	0	266	31	0	0	1233	0	0	0	0	0	341	729	319	334	521	0	0	0	0	0	116	19	0	12	3	25	23	1	1132	12	18	50	54	36	0	40	0	0	0	0	49	0	2	1059	0	21	6	0	117	19	0	395	0	9	48	0	0	10	6	2	11	55	0	0	16	0	732	0	0	0	0	6	11	13	0	1	0	68	10	298	3	0	196	0	0	0	11	2
MSM6J2Q7	0	0	0	0	2794	0	29	13	3	0	782	0	0	0	0	0	840	1769	116	56	248	0	0	0	0	0	0	0	0	0	3	19	9	0	626	9	49	6	171	3	0	1	0	0	0	0	4	0	1	0	0	77	0	0	424	31	0	488	0	0	29	0	0	12	16	4	2	99	0	0	487	0	316	0	0	0	0	0	0	0	4	1	0	77	1	253	0	0	128	0	0	0	0	0
MSM6J2Q9	0	0	0	0	1522	0	13	0	0	0	1799	0	0	0	0	0	1408	2131	36	78	191	0	0	0	0	0	0	0	0	0	0	3	11	0	13	0	220	1	1762	0	0	3	0	0	0	0	22	0	1	0	2	4	4	0	61	0	0	1	0	0	0	0	0	2	4	0	0	17	3	0	20	0	536	0	0	0	0	0	1	0	19	0	0	22	3	19	0	0	65	0	0	0	0	0
MSM6J2QB	0	0	0	3	1147	0	133	35	0	0	653	0	0	0	0	0	1054	1808	308	171	447	0	1	0	0	0	109	22	0	0	5	23	15	1	998	17	23	21	25	14	0	4	0	0	0	0	27	0	3	0	1	21	2	0	1356	33	0	211	0	2	41	0	0	5	22	3	6	66	0	0	107	2	471	0	0	3	0	0	0	0	5	0	0	33	9	330	0	0	205	0	0	0	0	0
MSM6J2QD	0	0	0	0	1593	0	52	8	0	0	1122	0	0	0	0	0	1661	2071	229	336	361	0	0	0	0	0	104	25	0	0	2	14	12	0	440	6	8	5	7	3	0	6	0	0	0	0	5	0	6	0	0	19	3	0	98	123	0	409	0	0	14	0	0	4	11	0	3	33	0	0	233	0	349	0	0	0	0	0	0	0	3	1	0	23	4	177	0	0	420	0	0	0	0	0
MSM6J2QR	145	0	0	0	0	117	0	0	0	0	0	0	0	0	234	0	60	0	141	2718	2471	0	0	0	0	30	38	2	0	0	13	0	5	4	2	0	2	0	0	15	44	0	0	0	212	14	0	0	0	25	4	56	1	0	488	0	0	2027	26	19	3	3	0	0	0	0	1	0	0	0	78	88	21	256	0	1	0	0	511	1	0	8	0	0	9	4	0	0	84	0	0	0	4	12
MSM6J2R2	2	5	0	0	2	16	0	0	0	11	91	1	28	7	27	0	15	0	9	216	231	7	51	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	12	1	0	35	10	2	0	1	2	0	17	1100	0	2	0	0	0	0	6	0	0	1	1	42	22	0	40	45	0	23	7223	6	20	48	0	0	23	0	8	8	0	0	244	319	0	0	0	5
MSM6J2R8	4	12	0	1	7	57	0	0	0	33	144	11	7	13	50	0	45	7	12	580	439	18	103	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	5	17	0	0	1	0	34	0	0	11	7	5	901	0	12	0	0	0	0	5	0	0	3	0	67	33	0	42	33	0	0	6402	7	3	116	0	0	32	2	7	35	0	0	396	269	0	0	0	3
MSM6J2RA	35	6	0	0	3	71	0	0	0	26	211	49	91	21	27	0	73	1	53	689	573	47	150	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	4	0	13	30	0	0	27	0	53	0	0	51	8	7	524	0	18	0	0	7	0	4	0	0	4	0	114	27	0	45	156	0	7	5455	33	11	65	0	0	28	0	4	25	0	0	831	302	1	0	1	8
MSM6J2RC	8	7	0	1	13	100	0	0	0	26	548	0	132	41	19	0	52	0	39	774	859	45	348	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	1	2	0	7	16	0	0	59	3	11	0	0	1	2	2	765	0	0	0	0	0	0	6	0	0	4	0	99	42	0	123	66	0	3	4692	14	1	41	0	0	54	0	3	10	0	0	439	511	0	0	0	0
MSM79H63	0	0	0	0	1370	0	67	4	0	0	799	0	0	0	0	0	2085	1576	651	161	764	0	0	0	0	0	27	3	0	0	0	1	3	0	16	3	2	1	49	0	0	3	0	0	0	0	1	8	0	0	0	186	0	0	233	101	0	771	0	0	16	0	0	0	2	0	4	13	0	0	148	0	681	0	0	0	0	0	8	0	0	0	0	9	1	102	0	0	132	0	0	0	0	0
MSM79H65	0	0	0	0	924	0	211	11	12	0	862	0	0	0	0	0	1723	630	179	68	328	0	0	0	0	0	420	91	0	0	12	16	14	2	386	16	39	23	50	13	0	12	0	0	0	0	39	0	5	23	10	53	1	0	1987	11	0	143	0	0	30	0	0	11	10	1	15	102	0	0	9	0	752	0	0	0	0	0	0	0	15	0	0	42	7	361	2	4	325	0	0	0	0	1
MSM79H67	0	0	0	0	409	0	55	5	6	0	916	0	0	0	0	0	963	405	341	136	1657	0	0	0	0	0	34	4	0	9	0	68	0	0	1051	35	130	2	191	54	0	12	0	0	18	0	75	0	11	0	0	200	0	0	401	115	0	1392	0	6	164	0	0	0	29	0	4	0	0	0	13	0	427	0	0	0	0	25	18	0	0	0	0	5	29	472	2	4	87	0	0	0	14	4
MSM79H69	0	0	0	0	870	0	91	12	11	0	613	0	1	0	0	0	979	1422	271	434	423	0	0	0	0	0	273	53	0	0	3	16	24	1	381	9	21	17	22	12	0	3	0	0	0	0	15	0	2	9	2	174	1	0	2097	57	0	207	0	0	14	1	0	0	15	3	9	73	0	0	295	0	474	0	0	0	0	38	9	0	0	0	0	17	4	157	0	0	367	0	0	0	0	1
MSM79H6B	0	0	0	0	1826	0	9	1	0	0	589	0	0	0	0	0	1274	1330	745	303	415	0	0	0	0	0	87	18	0	0	3	7	3	0	29	3	11	6	13	8	0	0	0	0	0	0	8	0	1	3	0	92	0	0	634	604	0	521	0	0	4	0	0	1	2	0	0	47	0	0	70	0	896	0	0	0	0	11	0	5	0	0	0	17	1	58	0	2	341	0	0	0	0	1
MSM79H98	0	27	19	54	925	292	3	0	5	46	407	65	185	0	1	0	775	395	390	2677	549	0	699	0	0	154	0	0	0	0	0	0	3	4	0	2	0	0	0	3	15	0	0	1	0	22	34	0	0	0	0	6	8	0	0	337	0	764	11	0	2	0	0	0	3	0	14	18	0	118	146	192	321	0	0	8	0	0	5	0	0	0	0	2	24	36	1	1	173	51	1	0	2	2
MSM79HBN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	36	0	69	241	0	0	0	10	0	0	276	0	9	1	22	300	0	0	0	59	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	6315	0	0	0	0	193	2	361	0	3	2	0	0	0	349	1391
MSM79HBP	0	0	0	11	0	0	22	0	0	0	89	0	0	0	0	0	525	545	146	0	461	6	0	79	23	8	0	0	19	47	1	0	0	0	19	0	104	80	0	39	0	18	0	0	3	25	75	0	9	1534	0	966	18	70	609	0	0	1480	4	0	0	4	231	4	35	0	11	9	0	0	136	466	129	0	1	12	0	47	571	29	0	9	0	425	35	351	0	1	128	0	7	0	159	165
MSM79HBR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	700	0	0	0	0	8619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	172	1	19	0	0	0	0	0	0
MSM79HBT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	53	0	0	0	114	16	0	0	0	0	0	0	29	0	0	0	0	0	0	1	5881	0	0	0	0	0	0	0	0	42	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	869	0	381	3	2	3	0	2	4	2366	0
MSM79HBV	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	36	61	17	21	0	2544	108	0	11	0	67	0	0	0	0	0	0	0	1919	0	0	0	0	0	0	0	2	0	3	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	2596	0	213	2	12	5	0	29	0	1525	812
MSM79HDK	0	2	1	0	101	7	0	0	0	3	211	40	1	0	7	0	163	410	329	1515	236	0	49	0	0	1227	0	0	0	0	0	0	0	1	65	2	0	0	0	0	13	0	0	23	1493	0	0	2	0	13	0	39	4	0	0	0	0	866	7	44	0	0	28	1	1	0	0	3	0	106	43	742	1135	0	0	0	0	0	0	0	1	1	0	0	1	24	2	11	142	583	0	0	303	0
MSM79HDM	0	16	9	1	927	84	0	0	5	2	555	421	9	0	25	0	121	427	72	2340	449	0	309	0	0	276	0	0	0	0	8	0	0	0	0	2	0	0	0	0	8	0	1	74	58	2	8	0	0	0	0	23	3	0	0	1	0	561	3	0	3	0	0	3	1	1	2	10	0	222	144	634	1302	0	0	0	0	0	0	0	2	0	0	25	0	129	0	0	176	429	0	0	113	1
MSM79HDO	0	39	58	255	1259	145	36	0	16	1	414	966	3	0	89	0	84	50	158	648	281	0	1610	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	31	0	9	5	0	124	29	0	0	0	6	35	8	0	0	0	0	1077	0	0	5	6	0	0	17	8	141	6	0	181	31	1068	237	0	0	0	0	0	0	0	0	0	0	25	117	411	6	2	188	110	0	0	0	0
MSM79HDQ	0	16	6	87	879	189	39	0	0	5	551	27	55	0	25	0	307	398	123	1431	747	0	1018	0	0	42	0	0	0	0	0	0	4	0	5	3	0	0	0	0	17	0	3	11	0	72	22	0	0	0	0	99	21	0	0	85	0	2053	4	4	6	0	47	0	16	0	81	13	0	159	51	272	543	0	0	0	0	0	0	0	4	0	0	30	62	130	10	2	177	46	0	0	0	1
MSM79HDQ_TR	0	11	6	66	1192	118	42	0	0	0	519	25	18	0	39	0	199	342	83	1657	708	0	876	0	0	163	0	0	0	0	0	0	8	0	6	5	0	0	0	0	19	0	10	9	0	74	22	0	0	0	0	54	17	0	0	74	0	1918	10	6	22	0	0	0	7	0	136	14	0	203	43	270	463	0	0	0	0	0	0	0	5	0	0	39	64	95	26	6	258	52	0	0	0	0
MSM79HDS	0	43	17	147	939	519	4	0	0	9	393	139	9	0	12	0	491	203	491	1866	658	0	1023	0	0	48	0	0	0	0	0	0	0	0	3	1	0	0	0	4	9	0	6	7	0	52	25	0	0	27	8	119	9	0	0	195	0	686	2	0	1	1	0	0	20	0	33	7	0	228	42	650	416	0	0	0	0	0	0	0	1	0	0	39	50	137	5	4	193	6	0	0	0	1
MSM79HDU	0	23	8	58	620	230	1	0	0	44	444	50	88	0	3	0	549	271	714	3803	695	0	693	0	0	54	0	0	0	0	0	0	1	0	0	0	0	0	0	3	10	0	0	2	0	33	13	0	0	28	0	10	17	0	0	91	0	421	10	0	1	0	13	0	0	0	4	14	0	114	88	195	363	0	0	0	0	0	0	0	0	0	0	8	34	49	5	1	93	16	3	0	5	2
MSM7J16J	0	23	69	222	0	0	5	26	0	0	2657	44	5	0	2	0	683	761	50	252	341	0	288	0	0	15	0	0	0	341	5	7	6	0	95	1	0	0	1	15	15	1	8	4	0	14	87	0	0	9	0	0	12	0	0	2140	0	232	17	0	4	4	0	0	9	21	14	5	0	104	42	216	134	6	0	0	0	90	0	0	0	0	0	4	11	342	0	1	540	0	0	0	0	0
MSM7J16L	0	26	40	224	0	0	9	11	0	0	3049	18	344	0	7	0	866	428	70	309	1152	0	535	0	0	19	0	0	0	3	15	2	1	0	47	1	0	4	3	16	11	0	9	3	0	16	52	0	1	11	0	0	4	0	0	220	0	580	18	0	2	3	0	0	13	7	23	9	0	75	85	586	231	0	0	0	0	74	10	0	0	0	23	26	14	317	0	0	377	0	0	0	0	0
MSM7J16N	0	9	18	125	0	0	148	1	8	0	537	76	19	0	0	0	984	364	16	325	441	0	145	0	0	536	0	0	0	29	0	8	3	0	759	7	0	1	0	16	24	5	29	10	0	31	330	0	0	0	0	0	32	0	0	32	0	2199	0	0	33	30	0	0	23	61	359	9	0	0	7	175	100	0	2	0	0	166	31	0	16	0	145	17	46	522	0	0	992	0	0	0	0	0
MSM7J16P	0	27	45	275	0	0	3	5	9	0	2587	280	292	0	4	0	1757	518	28	462	565	0	327	0	0	14	0	0	0	4	0	6	5	0	4	2	0	4	8	6	16	1	9	12	0	10	25	0	0	1	1	0	5	0	0	288	0	599	8	0	3	3	0	0	13	9	14	13	0	107	92	477	274	0	0	0	0	44	4	0	6	0	76	2	20	314	0	0	317	0	0	0	0	0
MSM7J16R	0	19	30	222	0	0	2	6	3	0	3053	27	324	0	19	0	999	664	50	311	640	0	679	0	0	23	0	0	0	0	2	5	3	0	16	0	0	15	11	8	12	1	9	4	0	11	30	0	1	15	0	0	8	0	0	15	0	557	22	0	1	2	0	0	11	14	14	15	0	136	60	715	328	0	0	0	0	12	40	10	28	0	136	5	27	312	0	0	209	108	0	0	0	0
MSM9VZEK	0	1	0	24	151	37	6	0	0	2	166	132	6	0	0	0	927	284	680	3803	619	0	569	0	0	81	0	0	0	7	0	0	0	0	2	0	0	0	0	2	23	37	8	10	0	92	50	0	0	0	0	0	53	0	0	620	0	136	35	0	0	0	81	0	1	3	16	30	0	46	293	105	143	20	0	0	0	0	6	0	0	0	0	14	126	170	1	6	349	28	0	0	0	0
MSM9VZEK_TR	0	2	0	10	111	10	0	0	0	0	68	18	1	0	0	4	180	71	191	1002	179	0	211	0	0	1503	0	0	0	79	0	0	20	0	1675	0	0	0	0	11	159	1	92	8	0	2	164	0	0	0	0	0	5	0	0	312	0	89	25	0	0	0	0	0	0	77	0	51	0	162	125	42	114	0	0	0	0	0	64	0	0	0	0	20	263	180	30	56	2608	5	0	0	0	0
MSM9VZEM	0	32	37	363	0	0	83	0	0	0	0	672	2	0	0	0	109	162	143	5672	704	1	49	0	0	9	0	0	0	0	0	0	4	0	22	0	0	0	0	7	41	97	3	6	0	32	0	0	0	12	4	0	27	0	0	102	0	216	55	0	0	0	5	0	7	6	163	9	0	0	67	0	428	0	0	0	0	5	0	0	0	0	0	315	16	72	0	0	244	0	0	0	0	0
MSM9VZEO	0	21	29	303	0	0	0	0	2	0	223	53	0	0	0	0	438	378	437	6110	460	0	314	0	0	28	0	0	0	0	0	1	1	0	3	0	0	0	0	1	14	0	1	17	0	12	35	0	0	0	1	0	11	0	0	346	0	78	4	0	0	0	0	0	1	0	1	23	0	20	137	126	172	0	1	0	0	0	0	0	1	0	0	3	31	48	0	0	117	0	0	0	0	0
MSM9VZEQ	0	17	13	270	0	0	4	0	0	0	561	51	1	0	0	0	1336	1164	488	2054	1351	2	823	0	0	41	0	0	0	0	0	6	4	0	22	4	0	0	0	20	15	3	2	11	0	34	57	0	2	1	0	0	20	0	0	20	0	292	10	0	1	0	15	0	5	4	10	19	0	86	56	333	355	0	0	0	0	2	0	0	1	1	0	16	29	222	0	0	144	0	0	0	0	0
MSM9VZES	0	60	82	642	0	0	5	13	0	0	607	162	15	0	1	0	650	1065	124	1301	185	1	902	0	0	193	0	0	0	0	3	1	6	0	193	0	0	0	0	16	86	12	13	20	0	51	96	0	6	0	2	0	39	0	0	1593	0	76	1	0	3	0	18	0	14	19	16	24	0	94	149	224	149	25	0	0	0	0	0	0	3	0	0	34	118	405	0	0	483	0	0	0	0	0
MSM9VZIY	0	0	16	0	1298	0	12	3	8	0	0	258	135	0	1074	0	257	0	0	2030	30	1	0	0	0	0	0	73	9	0	0	0	1	0	3	1	0	0	10	0	0	0	1	1	400	16	3	0	0	2	4	43	5	2	253	0	0	2807	2	0	5	0	0	0	45	0	3	4	0	91	84	0	0	12	23	0	0	0	56	22	0	0	0	16	7	29	0	0	847	0	0	0	0	0
MSM9VZJ3	0	0	22	0	1172	0	3	3	0	0	0	143	272	0	1065	0	251	0	0	5382	57	0	0	0	0	0	0	148	19	0	0	0	0	0	3	1	0	0	0	0	0	0	1	4	123	19	13	0	1	0	0	1	13	13	321	0	0	175	10	0	2	0	0	0	58	0	0	7	0	91	0	0	0	11	42	0	0	4	20	61	0	0	0	12	4	104	0	0	349	0	0	0	0	0
MSM9VZJB	127	34	40	334	0	0	2	11	0	0	659	56	608	0	9	0	1773	1186	83	1042	1073	1	460	0	0	20	0	0	0	0	0	1	3	0	1	0	0	0	12	2	2	0	0	0	0	4	14	0	0	0	0	0	0	0	0	140	0	533	8	0	0	1	0	0	1	1	9	16	0	130	121	650	410	0	0	0	0	7	58	56	0	0	70	7	3	78	0	0	145	0	0	0	0	0
MSM9VZPH	0	0	17	0	606	0	8	3	0	0	0	243	111	0	588	1	122	0	0	3492	24	6	0	0	0	0	0	310	60	0	0	0	0	1	2	1	0	0	4	1	0	0	4	20	1076	57	28	0	1	0	0	34	25	18	664	2	0	1112	4	0	25	0	0	0	151	0	6	5	0	98	44	0	0	6	133	0	0	8	31	36	0	0	0	52	16	130	0	0	613	0	0	0	0	0
MSM9VZPL	0	0	4	0	557	0	18	0	4	0	0	343	99	0	434	0	224	0	0	1235	29	0	0	0	0	0	0	24	8	0	0	0	0	2	1	0	0	0	1	0	0	0	1	7	166	32	34	0	0	0	2	60	6	16	604	32	0	4690	1	0	1	0	0	0	84	1	4	1	0	54	0	0	0	1	16	0	0	2	64	18	0	0	0	23	20	85	1	2	990	0	0	0	0	0
