species,betweenness,degree,eigenvector,keystone_score,condition
Coprobacter_fastidiosus,0.002173575531749728,0.2982456140350877,0.049165208834292415,0.10039351374325965,ICI
Methanobrevibacter_smithii,0.016767582673497903,0.2807017543859649,0.033110091746675355,0.09921633600187349,ICI
Adlercreutzia_equolifaciens,0.0058997050147492625,0.2807017543859649,0.03934499316477824,0.09502937745611975,ICI
Asaccharobacter_celatus,0.010246856078248719,0.27192982456140347,0.03568431844758277,0.09383923909706195,ICI
Alistipes_shahii,0.004191895668374476,0.27192982456140347,0.04468739495551598,0.09261237419371147,ICI
Monoglobus_pectinilyticus,0.00543393882937432,0.2631578947368421,0.03857013089897346,0.08937836401553448,ICI
Lawsonibacter_asaccharolyticus,0.006054960409874243,0.2631578947368421,0.03467625075811779,0.0889100987776133,ICI
Parabacteroides_johnsonii,0.008539046731873933,0.23684210526315788,0.02685848590154555,0.08069385212519345,ICI
Eubacterium_sp_CAG_38,0.0050458003415618695,0.23684210526315788,0.02779674049452667,0.07913487984863364,ICI
Bacteroides_eggerthii,0.003881384878124515,0.22807017543859648,0.033447117736080764,0.07705116861785734,ICI
Butyricimonas_synergistica,0.003415618692749573,0.21052631578947367,0.026592500157177696,0.07018420411465241,ICI
Clostridium_lavalense,0.0027945971122496508,0.20175438596491227,0.033243529792602186,0.06857232030411894,ICI
Collinsella_stercoris,0.0055891942244993015,0.17543859649122806,0.02195160538759145,0.05981649713713636,ICI
Veillonella_parvula,0.004657661853749418,0.15789473684210525,0.013446982200064378,0.052386648419519156,ICI
Clostridium_innocuum,0.003415618692749573,0.15789473684210525,0.016457045190771163,0.05236763943716059,ICI
Acidaminococcus_intestini,0.0024840863219996894,0.15789473684210525,0.01697888993241137,0.05200624220011369,ICI
Holdemania_filiformis,0.0024840863219996894,0.14912280701754385,0.02734527372031002,0.051447940010325,ICI
Clostridium_citroniae,0.00263934171712467,0.14912280701754385,0.026016102596715135,0.051259733483168514,ICI
Ruminococcus_lactaris,0.0012420431609998447,0.13157894736842105,0.018215308298465512,0.04373776745071934,ICI
Bacteroides_salyersiae,0.0013972985561248254,0.11403508771929824,0.012298512531987188,0.037368878100249324,ICI
Erysipelatoclostridium_ramosum,0.001086787765874864,0.10526315789473684,0.008822082720142607,0.033886757795387,ICI
Streptococcus_thermophilus,0.0009315323707498836,0.06140350877192982,0.005422075130079802,0.019971233842969848,ICI
Haemophilus_parainfluenzae,0.0009315323707498836,0.05263157894736842,0.00400017097767716,0.017055274065120897,ICI
[Collinsella]_massiliensis,0.0,0.017543859649122806,0.0033495449339012214,0.005933066881517087,ICI
